title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
Noggin,https://www.amazon.com/Noggin-John-Corey-Whaley/dp/1442458739/ref=sr_1_1?crid=1I99UWXHLDOCU&keywords=Noggin_Whaley&qid=1682682249&s=instant-video&sprefix=noggin_whaley%2Cinstant-video%2C375&sr=1-1,John Corey Whaley,Atheneum Books for Young Readers; Reprint edition,"March 24, 2015",368.0,14,4.9,58331
Light On Snow,https://www.amazon.com/Light-Snow-Anita-Shreve/dp/0316010677/ref=sr_1_1?keywords=Light+on+Snow+by+Anita+Shreve&qid=1697056238&sr=8-1,Anita Shreve,Back Bay Books,"September 1, 2005",337.0,,1.6,72257
"Going Clear: Scientology, Hollywood, And The Prison Of Belief",https://www.amazon.com/Going-Clear-Scientology-Hollywood-Prison/dp/0307745309/ref=sr_1_1?keywords=Going+Clear+by+Lawrence+Wright&qid=1697024268&sr=8-1,Lawrence Wright,Vintage; Illustrated edition,"Illustrated, November 5, 2013",560.0,,1.8,96215
A Curious Mind: The Secret To A Bigger Life,https://www.amazon.com/Curious-Mind-Secret-Bigger-Life/dp/1476730776/ref=sr_1_3?crid=21TRU353ZFLZA&keywords=A+Curious+Mind%3A+The+Secret+to+a+Bigger+Life_Charles+Fishman&qid=1681762732&s=instant-video&sprefix=a+curious+mind+the+secret+to+a+bigger%2Cinstant-video%2C627&sr=1-3,Brian Grazer,Simon & Schuster; Reprint edition,"April 26, 2016",320.0,,1.1,77023
Econometrics,https://www.amazon.com/Econometrics-Fumio-Hayashi/dp/8122421229/ref=sr_1_1?keywords=Econometrics+by+Fumio+Hayashi&qid=1697030917&sr=8-1,Fumio Hayashi,New Age International Publisher; 1st Ed. edition,"January 1, 2007",683.0,,2.0,28638
Gossamer,https://www.amazon.com/Gossamer-Lois-Lowry/dp/0385734166/ref=sr_1_1?crid=I4K0IGWJMYUL&keywords=gossamer+lowry&qid=1682710537&s=instant-video&sprefix=gossamer_lowry%2Cinstant-video%2C346&sr=1-1,Lois Lowry,Yearling; Reprint edition,"January 8, 2008",176.0,9,1.6,91215
Every Fifteen Minutes,https://www.amazon.com/Every-Fifteen-Minutes-Lisa-Scottoline/dp/1250010128/ref=sr_1_1?keywords=Every+Fifteen+Minutes+by+Lisa+Scottoline&qid=1696978400&sr=8-1,Lisa Scottoline,St. Martin's Griffin; Reprint edition,"March 1, 2016",464.0,,2.1,72667
To Say Nothing Of The Dog: A Novel Of The Oxford Time Travel Series,https://www.amazon.com/Say-Nothing-Dog-Connie-Willis/dp/0553575384/ref=sr_1_1?keywords=To+Say+Nothing+of+the+Dog+by+Connie+Willis&qid=1697009828&sr=8-1,Connie Willis,Del Rey,"October 31, 2023",608.0,,3.6,49170
Stumbling On Happiness,https://www.amazon.com/Stumbling-Happiness-Daniel-Gilbert/dp/1400077427/ref=sr_1_1?keywords=Stumbling+on+Happiness+by+Daniel+Todd+Gilbert&qid=1697005561&sr=8-1,Daniel Gilbert,Vintage,"March 20, 2007",336.0,,2.7,47245
Loving (New York Review Books Classics),https://www.amazon.com/Loving-York-Review-Books-Classics/dp/168137014X/ref=sr_1_1?keywords=Loving+by+Henry+Green&qid=1697034249&sr=8-1,Henry Green,NYRB Classics; Reprint edition,"October 18, 2016",224.0,,2.5,85936
V Is For Vengeance (A Kinsey Millhone Novel),https://www.amazon.com/V-Vengeance-Kinsey-Millhone-Novel/dp/0425250563/ref=sr_1_1?keywords=V+is+for+Vengeance+by+Sue+Grafton&qid=1696962877&sr=8-1,Sue Grafton,G.P. Putnam's Sons,"March 1, 2016",544.0,,2.6,5134
Starters,https://www.amazon.com/Starters-Lissa-Price/dp/0385742487/ref=sr_1_1?keywords=Starters+by+Lissa+Price&qid=1696975119&sr=8-1,Lissa Price,Ember,"July 23, 2013",384.0,12,4.3,70686
Symptoms Of Being Human,https://www.amazon.com/Symptoms-Being-Human-Jeff-Garvin/dp/006238287X/ref=sr_1_1?keywords=Symptoms+of+Being+Human+by+Jeff+Garvin&qid=1697057622&sr=8-1,Jeff Garvin,Balzer + Bray; Reprint edition,"November 14, 2017",368.0,14,1.2,92920
"Letters To His Son, 1751. On The Fine Art Of Becoming A Man Of The World And A Gentleman",https://www.amazon.com/Letters-Becoming-World-Gentleman-1751-ebook/dp/B00847AUL0/ref=sr_1_1?crid=2TZZFR3I6UJN&keywords=Letters+to+His+Son_Philip+Dormer+Stanhope&qid=1681828776&sprefix=letters+to+his+son_philip+dormer+st%2Caps%2C608&sr=8-1,Philip Dormer Stanhope,Aeterna,"April 27, 2023",89.0,,4.4,45259
The Lord Of Opium (The House Of The Scorpion),https://www.amazon.com/Lord-Opium-House-Scorpion/dp/1665918268/ref=sr_1_1?keywords=The+Lord+of+Opium+by+Nancy+Farmer&qid=1696990280&sr=8-1,Nancy Farmer,Atheneum Books for Young Readers; Reissue edition,"June 7, 2022",448.0,12,4.6,31187
Samurai Rising: The Epic Life Of Minamoto Yoshitsune,https://www.amazon.com/Samurai-Rising-Epic-Minamoto-Yoshitsune/dp/1580895859/ref=sr_1_1?keywords=Samurai+Rising+by+Pamela+S.+Turner&qid=1697008628&sr=8-1,Pamela S. Turner,Charlesbridge; Illustrated edition,"Illustrated, March 13, 2018",256.0,12,3.2,29040
"Killer Pizza (Killer Pizza, 1)",https://www.amazon.com/Killer-Pizza-Greg-Taylor/dp/0312674856/ref=sr_1_4?keywords=Killer+Pizza+by+Greg+Taylor&qid=1696977444&sr=8-4,Greg Taylor,Square Fish; Reprint edition,"May 24, 2011",368.0,9,4.4,35562
What Is Populism,https://www.amazon.com/What-Populism-Jan-Werner-M%C3%BCller/dp/0812248988/ref=sr_1_1?keywords=What+Is+Populism%3F+by+Jan-Werner+M%C3%BCller&qid=1697019490&sr=8-1,Jan-Werner Müller,Penguin,"January 1, 2017",160.0,,1.7,11321
A Place Of Greater Safety: A Novel,https://www.amazon.com/Place-Greater-Safety-Novel/dp/0312426399/ref=sr_1_1?keywords=A+Place+of+Greater+Safety+by+Hilary+Mantel&qid=1697012537&sr=8-1,Hilary Mantel,Picador; First Edition,"November 14, 2006",768.0,,2.1,79320
What We Lose: A Novel,https://www.amazon.com/What-We-Lose-Zinzi-Clemmons/dp/0735221731/ref=sr_1_1?keywords=What+We+Lose+by+Zinzi+Clemmons&qid=1697033889&sr=8-1,Zinzi Clemmons,Penguin Books; Reprint edition,"June 5, 2018",224.0,,2.3,270
Let Me Be Frank W/You (Frank Bascombe),https://www.amazon.com/Let-Me-Be-Frank-You/dp/0061692077/ref=sr_1_1?keywords=Let+Me+Be+Frank+With+You+by+Richard+Ford&qid=1697057558&sr=8-1,Richard Ford,EccoPress; Reprint edition,"September 24, 2015",252.0,,2.9,15972
Achilles: A Novel,https://www.amazon.com/Achilles-Novel-Elizabeth-Cook/dp/0312311109/ref=sr_1_1?keywords=Achilles+by+Elizabeth+Cook&qid=1696989588&sr=8-1,Elizabeth Cook,Picador; First Edition,"February 1, 2003",128.0,,1.3,17035
"Gone (Jack Caffery, Book 5) (Jack Caffery/Walking Man Series, 3)",https://www.amazon.com/Gone-Jack-Caffery-Book-5/dp/0802145701/ref=sr_1_1?keywords=Gone+by+Mo+Hayder&qid=1696989835&sr=8-1,Mo Hayder,Grove Press; Reprint edition,"February 14, 2012",416.0,,3.8,55950
"Writing My Wrongs: Life, Death, And Redemption In An American Prison",https://www.amazon.com/Writing-My-Wrongs-Redemption-American/dp/1101907312/ref=sr_1_1?keywords=Writing+My+Wrongs+by+Shaka+Senghor&qid=1696964291&sr=8-1,Shaka Senghor,Convergent Books; Reprint edition,"January 31, 2017",288.0,,2.7,1502
The Mephisto Club: A Rizzoli & Isles Novel: A Novel,https://www.amazon.com/Mephisto-Club-Jane-Rizzoli-Book/dp/0345477006/ref=sr_1_1?keywords=The+Mephisto+Club+by+Tess+Gerritsen&qid=1697472305&sr=8-1,Tess Gerritsen,Ballantine Books,"May 31, 2016",480.0,,2.2,42958
"The Janissary Tree: A Novel (Investigator Yashim, 1)",https://www.amazon.com/Janissary-Tree-Novel-Investigator-Yashim/dp/0312426135/ref=sr_1_1?keywords=The+Janissary+Tree+by+Jason+Goodwin&qid=1696960252&sr=8-1,Jason Goodwin,Picador; First Edition,"May 15, 2006",320.0,,1.0,69144
The Bitter Season (Kovac And Liska Series),https://www.amazon.com/Bitter-Season-Kovac-Liska/dp/0451470079/ref=sr_1_1?keywords=The+Bitter+Season+by+Tami+Hoag&qid=1696961436&sr=8-1,Tami Hoag,Dutton; Reprint edition,"May 2, 2017",512.0,,2.2,73323
The Diligent: A Voyage Through The Worlds Of The Slave Trade,https://www.amazon.com/Diligent-Voyage-Through-Worlds-Slave/dp/0465028721/ref=sr_1_1?keywords=The+Diligent+by+Robert+W.+Harms&qid=1697056001&sr=8-1,Robert Harms,Basic Books; Reprint edition,"December 21, 2002",496.0,,1.4,91231
Between The Lines,https://www.amazon.com/Between-Lines-Jodi-Picoult-ebook/dp/B006YDIWZM/ref=sr_1_1?crid=1SB8AB6LEIJ2Q&keywords=Between+the+Lines_Leer%2C+Jodi+Picoult&qid=1682972851&sprefix=between+the+lines_leer%2C+jodi+picou%2Caps%2C583&sr=8-1,Jodi Picoult,Simon & Schuster Books for Young Readers; Reprint edition,"June 25, 2013",368.0,12,4.1,15123
Guerrilla Warfare: 9,https://www.amazon.com/Guerrilla-Warfare-Ernesto-Che-Guevara/dp/8027343070/ref=sr_1_15?keywords=Guerrilla+Warfare+by+Che+Guevara&qid=1697049325&sr=8-15,Ernesto Che Guevara,e-artnow,"July 3, 2022",80.0,,1.6,6981
The Lost Honor Of Katharina Blum (Penguin Classics),https://www.amazon.com/Lost-Honor-Katharina-Penguin-Classics/dp/014310540X/ref=sr_1_1?keywords=The+Lost+Honor+of+Katharina+Blum+by+Heinrich+B%C3%B6ll&qid=1697039490&sr=8-1,"Heinrich Böll, Leila Vennewitz",Penguin Books; 1st edition,"September 29, 2009",128.0,,2.1,47949
The Day The Cowboys Quit (Texas Tradition Series) (Volume 7),https://www.amazon.com/Day-Cowboys-Quit-Texas-Tradition/dp/0875650546/ref=sr_1_1?keywords=The+Day+the+Cowboys+Quit+by+Elmer+Kelton&qid=1696988382&sr=8-1,Elmer Kelton,Texas Christian University Press; Reprint edition,"January 1, 1986",248.0,,3.6,17913
On Golden Pond. (Acting Edition For Theater Productions),https://www.amazon.com/Golden-Pond-Ernest-Thompson/dp/0451134540/ref=sr_1_1?keywords=On+Golden+Pond+by+Ernest+Thompson&qid=1697051983&sr=8-1,Ernest Thompson,"Dramatists Play Service, Inc.","January 1, 1998",72.0,,4.5,87656
The Last Days Of Magic: A Novel,https://www.amazon.com/Last-Days-Magic-Novel/dp/0143110012/ref=sr_1_1?keywords=The+Last+Days+of+Magic+by+Mark+Tompkins&qid=1697481957&sr=8-1,Mark Tompkins,Penguin Books; Reprint edition,"March 7, 2017",400.0,,4.4,3503
The True Believer: Thoughts On The Nature Of Mass Movements (Perennial Classics),https://www.amazon.com/True-Believer-Thoughts-Movements-Perennial/dp/0060505915/ref=sr_1_1?keywords=The+True+Believer+by+Eric+Hoffer&qid=1696979564&sr=8-1,Eric Hoffer,Harper Perennial Modern Classics,"January 19, 2010",192.0,,1.7,77050
"Grit To Great: How Perseverance, Passion, And Pluck Take You From Ordinary To Extraordinary",https://www.amazon.com/Grit-to-Great-audiobook/dp/B013XCW38I/ref=sr_1_1?crid=18G11ET1EQ77B&keywords=Grit+to+Great_Thaler%2C+Robin+Koval&qid=1682165209&sprefix=grit+to+great_thaler%2C+robin+koval%2Caps%2C528&sr=8-1,Linda Kaplan Thaler,Currency; First Edition first Printing,"January 1, 2015",0.0,,1.5,43348
Why We Sleep: Unlocking The Power Of Sleep And Dreams,https://www.amazon.com/Why-We-Sleep-Unlocking-Dreams/dp/1501144324/ref=sr_1_1?keywords=Why+We+Sleep+by+Matthew+Walker&qid=1697041237&sr=8-1,Matthew Walker,Scribner; Reprint edition,"Illustrated, June 19, 2018",368.0,,2.5,7461
"The Condemnation Of Blackness: Race, Crime, And The Making Of Modern Urban America, With A New Preface",https://www.amazon.com/Condemnation-Blackness-Making-America-Preface/dp/0674238141/ref=sr_1_1?keywords=The+Condemnation+of+Blackness+by+Khalil+Gibran+Muhammad&qid=1696986960&sr=8-1,Khalil Gibran Muhammad,Harvard University Press; 2nd edition,"July 22, 2019",416.0,,2.9,64459
Upside Down In The Middle Of Nowhere,https://www.amazon.com/Upside-Middle-Nowhere-Julie-Lamana/dp/1452128804/ref=sr_1_1?keywords=Upside+Down+in+the+Middle+of+Nowhere+by+Julie+T.+Lamana&qid=1696961271&sr=8-1,Julie T. Lamana,Chronicle Books; Reprint edition,"July 21, 2015",328.0,9,4.6,33043
A Crime So Monstrous: Face-To-Face With Modern-Day Slavery,https://www.amazon.com/Crime-Monstrous-Face-Face-Modern-Day/dp/0743290089/ref=sr_1_1?keywords=A+Crime+So+Monstrous+by+E.+Benjamin+Skinner&qid=1697082169&sr=8-1,E. Benjamin Skinner,Free Press; Illustrated edition,"Illustrated, March 24, 2009",351.0,,4.1,35674
Mona In The Promised Land: A Novel,https://www.amazon.com/Mona-Promised-Land-Gish-Jen/dp/0679776508/ref=sr_1_2?keywords=In+the+American+Society+by+Gish+Jen&qid=1697005655&sr=8-2,Gish Jen,Vintage; Reprint edition,"April 1, 1997",303.0,,4.3,79334
The Revenge Of Geography: What The Map Tells Us About Coming Conflicts And The Battle Against Fate,https://www.amazon.com/Revenge-Geography-Coming-Conflicts-Against/dp/0812982223/ref=sr_1_1?keywords=The+Revenge+of+Geography+by+Robert+D.+Kaplan&qid=1696977247&sr=8-1,Robert D. Kaplan,Random House Trade Paperbacks; Reprint edition,"September 10, 2013",448.0,,4.1,76318
If You Come Softly,https://www.amazon.com/You-Come-Softly-Jacqueline-Woodson/dp/0142415227/ref=sr_1_1?keywords=If+You+Come+Softly+by+Jacqueline+Woodson&qid=1697015970&sr=8-1,Jacqueline Woodson,Nancy Paulsen Books; Reprint edition,"January 7, 2010",224.0,12,3.5,82416
"Last Shot: Mystery At The Final Four (The Sports Beat, 1)",https://www.amazon.com/Last-Shot-Mystery-Final-Sports/dp/0553494600/ref=sr_1_1?keywords=Last+Shot+by+John+Feinstein&qid=1696998770&sr=8-1,John Feinstein,Yearling; Later Printing; First Edition,"June 27, 2006",272.0,12,3.0,87655
Rattlebone,https://www.amazon.com/Rattlebone-Maxine-Clair/dp/1946022462/ref=sr_1_1?keywords=Rattlebone+by+Maxine+Clair&qid=1696961886&sr=8-1,Maxine Clair,McNally Editions,"June 28, 2022",208.0,,3.8,42145
"Pirate Hunters: Treasure, Obsession, And The Search For A Legendary Pirate Ship",https://www.amazon.com/Pirate-Hunters-Treasure-Obsession-Legendary/dp/0812973690/ref=sr_1_1?keywords=Pirate+Hunters+by+Robert+Kurson&qid=1697037272&sr=8-1,Robert Kurson,Random House Trade Paperbacks; Reprint edition,"March 1, 2016",304.0,,1.8,35339
The Wrong Mother: A Zailer And Waterhouse Mystery (A Zailer & Waterhouse Mystery),https://www.amazon.com/Wrong-Mother-Zailer-Waterhouse-Mystery/dp/0143116304/ref=sr_1_1?keywords=The+Wrong+Mother+by+Sophie+Hannah&qid=1696962689&sr=8-1,Sophie Hannah,Penguin Books; Original edition,"September 29, 2009",402.0,,1.3,46519
The Hare With Amber Eyes (Chinese Edition),https://www.amazon.com/Hare-Amber-Eyes-Chinese/dp/7532949613/ref=sr_1_3?keywords=The+Hare+With+Amber+Eyes+by+Edmund+de+Waal&qid=1697043126&sr=8-3,Edmund De Waal,Shandong Publishing House of literature and Art; First Edition,"September 1, 2015",318.0,,4.3,24313
"Silverfin: The Graphic Novel (A James Bond Adventure, 1)",https://www.amazon.com/SilverFin-Graphic-Novel-James-Adventure/dp/1423130235/ref=sr_1_5?keywords=Silverfin+by+Charlie+Higson&qid=1696981234&sr=8-5,Charlie Higson,"Little, Brown Books for Young Readers; 1st edition","May 18, 2010",160.0,10,3.5,95320
Rights Of Man,https://www.amazon.com/Rights-Man-Thomas-Paine/dp/B09DMXT82Z/ref=sr_1_1?keywords=The+Rights+of+Man+by+Thomas+Paine&qid=1697018581&sr=8-1,Thomas Paine,Independently published,"August 25, 2021",144.0,,3.2,82904
"The Way Of Kings: Book One Of The Stormlight Archive (The Stormlight Archive, 1)",https://www.amazon.com/Way-Kings-Book-Stormlight-Archive/dp/0765376679/ref=sr_1_1?keywords=The+Way+of+Kings+by+Brandon+Sanderson&qid=1697059929&sr=8-1,Brandon Sanderson,Tor Books; Reprint edition,"March 4, 2014",1008.0,,1.4,90731
The Wedding Date,https://www.amazon.com/Wedding-Date-Jasmine-Guillory/dp/0399587667/ref=sr_1_1?crid=1EP9C21KVPV7N&keywords=The+Wedding+Date+by+Jasmine+Guillory&qid=1673409130&s=books&sprefix=the+wedding+date+by+jasmine+guillory%2Cstripbooks-intl-ship%2C565&sr=1-1,Jasmine Guillory,Berkley,"January 30, 2018",336.0,,2.0,86076
Keeping You A Secret,https://www.amazon.com/Keeping-Secret-Julie-Anne-Peters/dp/0316009857/ref=sr_1_1?keywords=Keeping+You+A+Secret+by+Julie+Anne+Peters&qid=1696983129&sr=8-1,Julie Anne Peters,"Little, Brown; Reprint edition","May 4, 2005",266.0,15,2.9,14095
Waterfall (Teardrop),https://www.amazon.com/Waterfall-Teardrop-Lauren-Kate/dp/0385742681/ref=sr_1_1?keywords=Waterfall+by+Lauren+Kate&qid=1696963250&sr=8-1,Lauren Kate,Ember; Reprint edition,"December 8, 2015",400.0,12,2.1,67474
Loaves And Fishes: The Inspiring Story Of The Catholic Worker Movement,https://www.amazon.com/Loaves-Fishes-Inspiring-Catholic-Movement/dp/1570751560/ref=sr_1_1?crid=22Z12Q5E2PD3E&keywords=Loaves+and+Fishes+Dorothy+Day&qid=1666818152&qu=eyJxc2MiOiIwLjIxIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=loaves+and+fishes+dorothy+day%2Caps%2C496&sr=8-1,Dorothy Day,Orbis Books; Reprint edition,"June 3, 2003",221.0,,4.8,11511
Hour Of The Bees,https://www.amazon.com/Hour-Bees-Lindsay-Eagar/dp/0763691208/ref=sr_1_1?keywords=Hour+of+the+Bees&qid=1673705781&s=books&sr=1-1,Lindsay Eagar,Candlewick; Reprint edition,"September 12, 2017",368.0,10,2.5,94895
[Lost In The Barrens] [By: Farley Mowat],https://www.amazon.com/Lost-Barrens-Farley-Mowat/dp/B00A2FBAPW/ref=sr_1_1?keywords=Lost+In+The+Barrens+by+Farley+Mowat&qid=1697002146&sr=8-1,Farley Mowat,,,0.0,,4.0,52341
Harriet Tubman: Conductor On The Underground Railroad,https://www.amazon.com/Harriet-Tubman-Conductor-Underground-Railroad/dp/0062668269/ref=sr_1_4?crid=3QKDBE81VV4X0&keywords=harriet+tubman+poetry&qid=1682858942&sprefix=harriet+tubman_petry%2Caps%2C509&sr=8-4,Ann Petry,Amistad Books for Young Readers; Revised edition,"Illustrated, January 2, 2018",272.0,8,2.6,22380
On Dragonwings (Dragonsdawn / Dragonseye / Moreta) (Pern),https://www.amazon.com/Dragonwings-Pern-Dragons-Anne-McCaffrey-ebook/dp/B0067AN1YO/ref=sr_1_2?crid=8KL9HF2LKTJ5&keywords=Dragonsdawn+Anne+McCaffrey&qid=1666708972&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=dragonsdawn+anne+mccaffrey%2Caps%2C502&sr=8-2,Anne Mccaffrey,Del Rey; 1st edition,"September 30, 2003",912.0,,3.5,34275
End Of Solitude,https://www.amazon.com/End-Solitude-Selected-Culture-Society/dp/1250858631/ref=sr_1_4?keywords=Solitude+and+Leadership+by+William+Deresiewicz&qid=1697023501&sr=8-4,William Deresiewicz,Holt Paperbacks,"August 8, 2023",320.0,,3.3,3379
A Rip In Heaven,https://www.amazon.com/A-Rip-in-Heaven/dp/B086T59BZH/ref=sr_1_1?crid=14Q4VHL32V9L5&keywords=A+Rip+in+Heaven_Cummins&qid=1682463872&sprefix=a+rip+in+heaven_cummins%2Caps%2C421&sr=8-1,Jeanine Cummins,Berkley; Illustrated edition,"June 1, 2004",302.0,,4.4,83953
An Ember In The Ashes,https://www.amazon.com/Ember-Ashes-Sabaa-Tahir/dp/1595148043/ref=sr_1_1?keywords=An+Ember+in+the+Ashes+by+Sabaa+Tahir&qid=1697007213&sr=8-1,Sabaa Tahir,Razorbill; Reprint edition,"February 9, 2016",480.0,12,3.2,18428
Elmer Gantry,https://www.amazon.com/Elmer-Gantry-Sinclair-Lewis/dp/0451530756/ref=sr_1_1?keywords=Elmer+Gantry+by+Sinclair+Lewis&qid=1697051543&sr=8-1,Sinclair Lewis,Independently published,"August 13, 2023",331.0,,2.0,80117
The Almost Moon,https://www.amazon.com/Almost-Moon-Alice-Sebold/dp/0316067369/ref=sr_1_1?keywords=The+Almost+Moon+by+Alice+Sebold&qid=1697063113&sr=8-1,Alice Sebold,Back Bay Books; Reprint edition,"September 8, 2008",291.0,,3.7,85378
Full Tilt,https://www.amazon.com/Full-Tilt-Neal-Shusterman/dp/1416997482/ref=sr_1_1?keywords=Full+Tilt+by+Neal+Shusterman&qid=1697015144&sr=8-1,Neal Shusterman,S&S Books for Young Readers; Reprint edition,"November 10, 2009",224.0,12,1.3,40292
Modern Girl: Mein Leben Mit Sleater-Kinney,https://www.amazon.com/Modern-Girl-W-B-TRITES/dp/3710900050/ref=sr_1_4?keywords=Hunger+Makes+Me+a+Modern+Girl+by+Carrie+Brownstein&qid=1697032252&sr=8-4,Carrie Brownstein,Benevento,"October 8, 2016",328.0,,1.5,28486
Men To Match My Mountains: The Monumental Saga Of The Winning Of America'S Far West,https://www.amazon.com/Men-Match-My-Mountains-Monumental/dp/042510544X/ref=sr_1_1?keywords=Men+to+Match+My+Mountains+by+Irving+Stone&qid=1697038585&sr=8-1,Irving Stone,Berkley,"March 15, 1987",576.0,,1.5,42872
Breathing Underwater,https://www.amazon.com/Breathing-Underwater-Alex-Flinn/dp/0064472574/ref=sr_1_1?keywords=Breathing+Underwater+by+Alex+Flinn&qid=1697470803&sr=8-1,Alex Flinn,HarperTeen; Revised edition,"May 7, 2019",272.0,14,4.4,86501
Men Without Women: New Print 2023 The Experiences Of Men Dealing With Various Challenges And Relationships,https://www.amazon.com/Men-Without-Women-Another-Elephants-ebook/dp/B0BRCNTBYY/ref=sr_1_2?crid=7TNJGF5SA3HM&keywords=Ten+Indians_Hemingway&qid=1682282334&s=digital-text&sprefix=ten+indians_hemingway%2Cdigital-text%2C464&sr=1-2,Ernest Hemingway,Independently published,"September 6, 2023",116.0,,2.7,9424
Zeroboxer,https://www.amazon.com/Zeroboxer-Fonda-Lee/dp/0738743380/ref=sr_1_1?keywords=Zeroboxer+by+Fonda+Lee&qid=1696975247&sr=8-1,Fonda Lee,Flux; First Edition,"April 8, 2015",360.0,,4.0,52106
Hope Is The Thing With Feathers: A Personal Chronicle Of Vanished Birds,https://www.amazon.com/Hope-Thing-Feathers-Personal-Chronicle/dp/1585427225/ref=sr_1_1?keywords=Hope+Is+The+Thing+With+Feathers+by+Christopher+Cokinos&qid=1697042701&sr=8-1,Christopher Cokinos,TarcherPerigee; Reprint edition,"May 14, 2009",384.0,,1.9,34727
Black Boy,https://www.amazon.com/Black-Boy-American-Hunger-Childhood/dp/B003IDMPDQ/ref=sr_1_1?keywords=Black+Boy+by+Richard+Wright&qid=1696999818&sr=8-1,"Richard Wright, Malcolm Wright",Harper Perennial Modern Classics; Anniversary edition,"January 10, 2023",464.0,,3.9,42554
Paula Pb,https://www.amazon.com/PAULA-PB-Isabel-Allende/dp/0007205252/ref=sr_1_3?keywords=Paula+by+Isabel+Allende&qid=1697007089&sr=8-3,Isabel Allende,Harper Perennial,"Import, April 1, 2008",384.0,,3.2,70901
"The Silver Pigs (Marcus Didius Falco Mysteries) (Marcus Didius Falco Mysteries, 1)",https://www.amazon.com/Silver-Pigs-Detective-Novel-Ancient/dp/0345369076/ref=sr_1_1?keywords=The+Silver+Pigs+by+Lindsey+Davis&qid=1697471988&sr=8-1,Lindsey Davis,Minotaur Books,"September 13, 2011",352.0,,2.0,4070
