title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
"The Condemnation Of Blackness: Race, Crime, And The Making Of Modern Urban America, With A New Preface",https://www.amazon.com/Condemnation-Blackness-Making-America-Preface/dp/0674238141/ref=sr_1_1?keywords=The+Condemnation+of+Blackness+by+Khalil+Gibran+Muhammad&qid=1696986960&sr=8-1,Khalil Gibran Muhammad,Harvard University Press; 2nd edition,"July 22, 2019",416.0,,4.4,4618
Wedding Gift,https://www.amazon.com/Wedding-Gift-Marlen-Suyapa-Bodden/dp/1250802849/ref=sr_1_1?keywords=The+Wedding+Gift+by+Marlen+Suyapa+Bodden&qid=1697065030&sr=8-1,Marlen Suyapa Bodden,Griffin,"December 29, 2020",336.0,,4.6,65121
All I Really Need To Know I Learned In Kindergarten: Uncommon Thoughts On Common Things,https://www.amazon.com/Really-Need-Know-Learned-Kindergarten/dp/034546639X/ref=sr_1_1?keywords=All+I+Really+Need+to+Know+I+Learned+in+Kindergarten+by+Robert+Fulghum&qid=1697022034&sr=8-1,Robert Fulghum,Ballantine Books; 15th Anniversary edition,"May 4, 2004",221.0,,3.9,35130
"Finding Zoe: A Deaf Woman'S Story Of Identity, Love, And Adoption",https://www.amazon.com/Finding-Zoe-Womans-Identity-Adoption/dp/195066578X/ref=sr_1_1?keywords=Finding+Zoe+by+Brandi+Rarus&qid=1697470980&sr=8-1,"Brandi Rarus, Gail Harris",BenBella Books,"September 1, 2020",288.0,,2.2,16581
The Misfits,https://www.amazon.com/Misfits-James-Howe/dp/0689839561/ref=sr_1_1?keywords=The+Misfits+by+James+Howe&qid=1697039787&sr=8-1,James Howe,Atheneum Books for Young Readers; Reprint edition,"May 1, 2003",304.0,10,2.1,41554
Every Man Dies Alone: Special 10Th Anniversary Edition,https://www.amazon.com/Every-Man-Dies-Alone-Anniversary/dp/1612198260/ref=sr_1_1?keywords=Every+Man+Dies+Alone+by+Hans+Fallada&qid=1697010101&sr=8-1,Hans Fallada,Melville House; Anniversary edition,"September 10, 2019",592.0,,3.3,11775
Crackback,https://www.amazon.com/Crackback-John-Coy/dp/0439697344/ref=sr_1_1?crid=3CXZ9STGS3B9H&keywords=Crackback_Coy&qid=1682640201&s=audible&sprefix=crackback_coy%2Caudible%2C308&sr=1-1,John Coy,Scholastic Paperbacks; Reprint edition,"September 1, 2007",224.0,,4.4,73797
All Who Go Do Not Return: A Memoir,https://www.amazon.com/All-Who-Go-Not-Return/dp/1555977057/ref=sr_1_1?keywords=All+Who+Go+Do+Not+Return+by+Shulem+Deen&qid=1697030579&sr=8-1,Shulem Deen,Graywolf Press,"March 24, 2015",288.0,,4.2,81518
Two Lives: A Memoir,https://www.amazon.com/Two-Lives-Memoir-Vikram-Seth/dp/0060599677/ref=sr_1_1?keywords=Two+Lives+by+Vikram+Seth&qid=1697056159&sr=8-1,Vikram Seth,Harper Perennial,"June 13, 2006",544.0,,2.6,82621
Matryona'S House And Other Stories,https://www.amazon.com/Matryonas-Stories-ALEKSANDR-ISAEVICH-SOLZHENITSYN/dp/0140039856/ref=sr_1_1?keywords=Matryona%27s+House+by+Aleksandr+Solzhenitsyn&qid=1697048957&sr=8-1,Aleksandr Isaevich Solzhenitsyn,PENGUIN BOOKS LTD; New Impression edition,"Import, January 1, 1975",208.0,,2.0,7868
"Grit To Great: How Perseverance, Passion, And Pluck Take You From Ordinary To Extraordinary",https://www.amazon.com/Grit-to-Great-audiobook/dp/B013XCW38I/ref=sr_1_1?crid=18G11ET1EQ77B&keywords=Grit+to+Great_Thaler%2C+Robin+Koval&qid=1682165209&sprefix=grit+to+great_thaler%2C+robin+koval%2Caps%2C528&sr=8-1,Linda Kaplan Thaler,Currency; First Edition first Printing,"January 1, 2015",0.0,,2.8,24690
Typee,https://www.amazon.com/Typee-Herman-Melville/dp/1496164687/ref=sr_1_13?keywords=Omoo+by+Herman+Melville&qid=1697014442&sr=8-13,Herman Melville,CreateSpace Independent Publishing Platform,"March 6, 2014",218.0,,3.4,44866
Space Between Us,https://www.amazon.com/Space-Between-Us-Zoya-Pirzad/dp/1851689974/ref=sr_1_1?keywords=The+Space+Between+Us+by+Zoya+Pirzad&qid=1697020219&sr=8-1,Zoya Pirzad,Oneworld Publications,"March 18, 2014",160.0,,4.8,40349
"Killer Pizza (Killer Pizza, 1)",https://www.amazon.com/Killer-Pizza-Greg-Taylor/dp/0312674856/ref=sr_1_4?keywords=Killer+Pizza+by+Greg+Taylor&qid=1696977444&sr=8-4,Greg Taylor,Square Fish; Reprint edition,"May 24, 2011",368.0,9,2.9,85776
The Grass Dancer,https://www.amazon.com/Grass-Dancer-Susan-Power/dp/0425149625/ref=sr_1_1?keywords=The+Grass+Dancer+by+Susan+Power&qid=1697006224&sr=8-1,Susan Power,Berkley; Reissue edition,"April 1, 1997",333.0,14,3.1,72001
Das Gefleckte Band /Miss Hinch,https://www.amazon.com/Das-gefleckte-Band-Miss-Hinch/dp/3122627159/ref=sr_1_2?crid=3CLWL1SPBYQBZ&keywords=Miss+Hinch_Harrison&qid=1682528987&s=instant-video&sprefix=miss+hinch_harrison%2Cinstant-video%2C374&sr=1-2,H. S. Harrison,Klett Ernst /Schulbuch,"May 1, 2007",0.0,,1.1,67500
"The Anti-Politics Machine: Development, Depoliticization, And Bureaucratic Power In Lesotho",https://www.amazon.com/Anti-Politics-Machine-Development-Depoliticization-Bureaucratic/dp/0816624372/ref=sr_1_1?keywords=The+Anti-Politics+Machine+by+James+Ferguson&qid=1697034606&sr=8-1,James Ferguson,Univ Of Minnesota Press; New edition,"February 1, 1994",336.0,,1.1,76489
Point Omega,https://www.amazon.com/Point-Omega-Novel-Don-DeLillo/dp/1439169969/ref=sr_1_1?keywords=Point+Omega+by+Don+DeLillo&qid=1697470407&sr=8-1,Don Delillo,Scribner; Reprint edition,"December 14, 2010",128.0,,3.6,22104
The Cat Ate My Gymsuit (Puffin Modern Classics),https://www.amazon.com/Cat-Gymsuit-Puffin-Modern-Classics/dp/0142402508/ref=sr_1_1?keywords=The+Cat+Ate+My+Gymsuit+by+Paula+Danziger&qid=1697008232&sr=8-1,Paula Danziger,Puffin Books,"September 23, 2004",147.0,8,2.0,50026
Telex From Cuba: A Novel,https://www.amazon.com/Telex-Cuba-Novel-Rachel-Kushner/dp/1416561048/ref=sr_1_1?keywords=Telex+from+Cuba+by+Rachel+Kushner&qid=1697056661&sr=8-1,Rachel Kushner,Scribner; Reprint edition,"Illustrated, June 2, 2009",352.0,,1.2,27098
Everyday Ambassador: Make A Difference By Connecting In A Disconnected World,https://www.amazon.com/Everyday-Ambassador-Difference-Connecting-Disconnected/dp/1582705232/ref=sr_1_1?keywords=Everyday+Ambassador+by+Kate+Otto&qid=1697016451&sr=8-1,Kate Otto,Beyond Words,"May 26, 2015",224.0,,2.1,88069
The Inexplicable Logic Of My Life,https://www.amazon.com/Inexplicable-Logic-My-Life/dp/1328498026/ref=sr_1_1?keywords=The+Inexplicable+Logic+of+My+Life+by+Benjamin+Saenz&qid=1697471851&sr=8-1,Benjamin Alire Saenz,Clarion Books; Reprint edition,"October 23, 2018",464.0,12,1.4,91407
From Bauhaus To Our House,https://www.amazon.com/Bauhaus-Our-House-Tom-Wolfe/dp/0312429142/ref=sr_1_1?keywords=From+Bauhaus+to+Our+House+by+Tom+Wolfe&qid=1697012632&sr=8-1,Tom Wolfe,Picador; First Edition,"Illustrated, November 24, 2009",126.0,,3.9,98951
"One Shot At Forever: A Small Town, An Unlikely Coach, And A Magical Baseball Season",https://www.amazon.com/One-Shot-Forever-Unlikely-Baseball/dp/1401312667/ref=sr_1_1?keywords=One+Shot+at+Forever+by+Chris+Ballard&qid=1697055102&sr=8-1,Chris Ballard,Hachette Books; Illustrated edition,"April 30, 2013",288.0,18,1.7,34949
The Problem With Forever (Harlequin Teen),https://www.amazon.com/Problem-Forever-Harlequin-Teen/dp/0373212240/ref=sr_1_1?crid=DEJM3ZOK370D&keywords=The+Problem+with+Forever&qid=1680287775&s=books&sprefix=the+problem+with+forever%2Cstripbooks-intl-ship%2C665&sr=1-1,Jennifer L. Armentrout,Harlequin Teen; First Time Trade edition,"June 27, 2017",448.0,14,2.8,61440
A Little History Of The World (Little Histories),https://www.amazon.com/Little-History-World-Histories/dp/030014332X/ref=sr_1_1?keywords=A+Little+History+of+the+World+by+E.H.+Gombrich&qid=1697001173&sr=8-1,E. H. Gombrich,Yale University Press; Illustrated edition,"Illustrated, October 7, 2008",284.0,13,1.9,38822
American Son: A Novel,https://www.amazon.com/American-Son-Brian-Ascalon-Roley-ebook/dp/B004BSGF92/ref=sr_1_1?crid=1BBZDJ22J7VSY&keywords=American+Son_Roley&qid=1682932907&s=audible&sprefix=american+son_roley%2Caudible%2C360&sr=1-1,Brian Ascalon Roley,W. W. Norton & Company; First Edition,"May 17, 2001",256.0,,2.4,7390
Freedom Summer: The Savage Season Of 1964 That Made Mississippi Burn And Made America A Democracy,https://www.amazon.com/Freedom-Summer-Mississippi-America-Democracy/dp/0143119435/ref=sr_1_1?keywords=Freedom+Summer+by+Bruce+Watson&qid=1697008811&sr=8-1,Bruce Watson,Penguin Books; Reprint edition,"May 31, 2011",392.0,,3.3,538
The Ways Of White Folks: Stories (Vintage Classics),https://www.amazon.com/Ways-White-Folks-Stories-Classics/dp/0679728171/ref=sr_1_1?keywords=The+Ways+of+White+Folks+by+Langston+Hughes&qid=1696989413&sr=8-1,Langston Hughes,Vintage; Reprint edition,"September 12, 1990",272.0,,3.2,7324
Dispatches From Pluto: Lost And Found In The Mississippi Delta,https://www.amazon.com/Dispatches-Pluto-Found-Mississippi-Delta/dp/1476709645/ref=sr_1_1?keywords=Dispatches+from+Pluto+by+Richard+Grant&qid=1697002459&sr=8-1,Richard Grant,Simon & Schuster; First Edition,"October 13, 2015",320.0,,1.4,21560
The Nanny Diaries: A Novel,https://www.amazon.com/Nanny-Diaries-Novel-Emma-McLaughlin/dp/0312291639/ref=sr_1_1?crid=3GWJAMKP1RN71&keywords=the+nanny+diaries+nicola+kraus&qid=1682877731&s=books&sprefix=the+nanny+diaries_nicola+kraus%2Cstripbooks-intl-ship%2C555&sr=1-1,Emma Mclaughlin,St. Martin's Griffin; First Edition,"Illustrated, March 1, 2003",320.0,,1.8,93915
The Final Four,https://www.amazon.com/Final-Four-Paul-Volponi/dp/0142423858/ref=sr_1_1?keywords=The+Final+Four+by+Paul+Volponi&qid=1696976422&sr=8-1,Paul Volponi,Speak,"January 10, 2013",272.0,12,1.0,45490
The Hero And The Crown,https://www.amazon.com/Hero-Crown-Robin-Mckinley/dp/0141309814/ref=sr_1_1?crid=2IBRAUBW4XA26&keywords=the+hero+and+the+crown+mckinley&qid=1681965321&sprefix=the+hero+and+the+crown_mckinley%2Caps%2C550&sr=8-1,Robin Mckinley,Viking Books for Young Readers; Reissue edition,"October 2, 2000",272.0,10,4.3,71653
Laughing At My Nightmare,https://www.amazon.com/Laughing-at-Nightmare-Shane-Burcaw/dp/125008010X/ref=sr_1_1?keywords=Laughing+At+My+Nightmare+by+Shane+Burcaw&qid=1697042058&sr=8-1,Shane Burcaw,Square Fish; Reprint edition,"Illustrated, May 10, 2016",272.0,14,3.7,3367
No One Belongs Here More Than You: Stories,https://www.amazon.com/One-Belongs-Here-More-Than/dp/0743299418/ref=sr_1_1?crid=3FM7LA39CGVMT&keywords=No+One+Belongs+Here+More+Than+You_July&qid=1682263008&s=instant-video&sprefix=no+one+belongs+here+more+than+you_j%2Cinstant-video%2C594&sr=1-1,Miranda July,Scribner; Reprint edition,"May 6, 2008",205.0,,1.1,67064
Choke,https://www.amazon.com/Choke-Chuck-Palahniuk/dp/0385720920/ref=sr_1_1?crid=1SQRAXNKXN0V6&keywords=Choke_Palahniuk&qid=1682869764&sprefix=choke_palahniuk%2Caps%2C336&sr=8-1,Chuck Palahniuk,Anchor,"Print, June 11, 2002",304.0,,2.2,64552
Annals Of The Former World,https://www.amazon.com/Annals-Former-World-John-McPhee/dp/0374518734/ref=sr_1_1?keywords=Annals+of+the+Former+World+by+John+McPhee&qid=1697045560&sr=8-1,John Mcphee,"Farrar, Straus and Giroux; First Edition","June 15, 2000",720.0,,3.3,36224
Edna In The Desert,https://www.amazon.com/Edna-Desert-Maddy-Lederman/dp/1632134004/ref=sr_1_1?keywords=Edna+in+the+Desert+by+Maddy+Lederman&qid=1697021524&sr=8-1,Maddy Lederman,eLectio Publishing; 2nd Updated ed. edition,"April 1, 2016",183.0,13,3.4,24762
The Sea Of Trolls (Sea Of Trolls Trilogy (Paperback)),https://www.amazon.com/Sea-Trolls-Trilogy-Paperback/dp/0689867468/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1673777776&sr=1-1,Nancy Farmer,Atheneum Books for Young Readers; Reprint edition,"Illustrated, June 1, 2006",480.0,10,1.9,97774
Amy And Isabelle: A Novel,https://www.amazon.com/Amy-Isabelle-novel-Elizabeth-Strout/dp/0375705198/ref=sr_1_1?keywords=Amy+and+Isabelle+by+Elizabeth+Strout&qid=1697012823&sr=8-1,Elizabeth Strout,Vintage; Reprint edition,"February 1, 2000",303.0,,3.7,92235
"Hidden Oracle, The-Trials Of Apollo, Book One",https://www.amazon.com/Trials-Apollo-Book-Hidden-Oracle/dp/1484746414/ref=sr_1_1?keywords=The+Trials+Of+Apollo%2C+Book+1%3A+The+Hidden+Oracle+by+Rick+Riordan&qid=1697004085&sr=8-1,Rick Riordan,Disney Hyperion; Reprint edition,"October 3, 2017",416.0,10,2.2,33515
"Sister Citizen: Shame, Stereotypes, And Black Women In America",https://www.amazon.com/Sister-Citizen-Shame-Stereotypes-America/dp/0300188188/ref=sr_1_1?crid=30L2QLPHRRKZ&keywords=sister+citizen+harris-perry&qid=1681959459&s=instant-video&sprefix=sister+citizen_harris-perry%2Cinstant-video%2C499&sr=1-1,Melissa V. Harris-Perry,Yale University Press; Reprint edition,"April 23, 2013",400.0,,4.1,41436
In The Company Of The Courtesan: A Novel,https://www.amazon.com/Company-Courtesan-Novel-Sarah-Dunant-ebook/dp/B000GCFCJ6/ref=sr_1_1?crid=13GK8HYKBBQ34&keywords=In+the+Company+of+the+Courtesan_Dunant&qid=1682118227&s=instant-video&sprefix=in+the+company+of+the+courtesan_%2Cinstant-video%2C622&sr=1-1,Sarah Dunant,Random House Trade Paperbacks; Reprint edition,"February 6, 2007",385.0,,2.4,28121
"City Of Lost Souls (Mortal Instruments, The)",https://www.amazon.com/City-Lost-Souls-Mortal-Instruments/dp/1481456008/ref=sr_1_1?keywords=City+of+Lost+Souls&qid=1678453393&s=books&sr=1-1,Cassandra Clare,Margaret K. McElderry Books; Reissue edition,"September 1, 2015",592.0,14,1.2,89137
The American Way Of Death Revisited,https://www.amazon.com/American-Way-Death-J-Mitford/dp/0449231445/ref=sr_1_1?keywords=The+American+Way+of+Death+Revisited+by+Jessica+Mitford&qid=1696962968&sr=8-1,Jessica Mitford,Vintage; Reprint edition,"January 4, 2000",320.0,,4.9,54786
"Boy Erased: A Memoir Of Identity, Faith, And Family",https://www.amazon.com/Boy-Erased-Memoir-Identity-Family/dp/0735213461/ref=sr_1_1?crid=11VNMDBGGPYEA&keywords=Boy+Erased+Garrard+Conley&qid=1673607568&s=books&sprefix=boy+erased+garrard+conley%2Cstripbooks-intl-ship%2C558&sr=1-1,Garrard Conley,Riverhead Books; Reprint edition,"February 7, 2017",352.0,,1.5,51139
The Rock Of Tanios,https://www.amazon.com/Rock-Tanios-Amin-Maalouf/dp/0349106622/ref=sr_1_1?keywords=The+Rock+of+Tanios+by+Amin+Maalouf&qid=1697036662&sr=8-1,Amin Maalouf,Abacus Books,"January 1, 1995",288.0,,4.1,27004
Children Of The Dust Bowl: The True Story Of The School At Weedpatch Camp,https://www.amazon.com/Children-Dust-Bowl-School-Weedpatch/dp/0517880946/ref=sr_1_1?crid=11K1ZZ0ZSJZ5C&keywords=children+of+the+dust+stanley&qid=1682870563&s=instant-video&sprefix=children+of+the+dus%2Cinstant-video%2C499&sr=1-1,Jerry Stanley,Yearling; First Edition,"January 1, 1992",85.0,8,3.7,46960
We Are The Ants,https://www.amazon.com/Are-Ants-Shaun-David-Hutchinson/dp/1481449648/ref=sr_1_1?keywords=We+Are+the+Ants+by+Shaun+David+Hutchinson&qid=1697003142&sr=8-1,Shaun David Hutchinson,S&S Books for Young Readers; Reprint edition,"May 16, 2017",480.0,14,2.9,50018
"[ Emako Blue ] By Woods, Brenda ( Author ) [ 2005 ) [ Paperback ]",https://www.amazon.com/Emako-Blue-Brenda-Woods/dp/0142404187/ref=sr_1_1?keywords=Emako+Blue+by+Brenda+Woods&qid=1697064886&sr=8-1,Brenda Woods,Puffin Books Dec-29-2005,"January 1, 2005",0.0,,3.1,94494
King Of The Mild Frontier: An Ill-Advised Autobiography,https://www.amazon.com/King-Mild-Frontier-Ill-Advised-Autobiography/dp/0060502517/ref=sr_1_1?keywords=King+Of+The+Mild+Frontier+by+Chris+Crutcher&qid=1696978671&sr=8-1,Chris Crutcher,Greenwillow Books; Illustrated edition,"Illustrated, October 5, 2004",260.0,14,4.7,88278
The Program,https://www.amazon.com/Program-Suzanne-Young/dp/1442445815/ref=sr_1_1?keywords=The+Program+by+Suzanne+Young&qid=1696978940&sr=8-1,Suzanne Young,S&S Books for Young Readers; Reprint edition,"March 4, 2014",432.0,14,4.1,15501
Killer Of Enemies (Killer Of Enemies #1),https://www.amazon.com/Killer-Enemies-Joseph-Bruchac/dp/1620142767/ref=sr_1_1?keywords=Killer+of+Enemies+by+Joseph+Bruchac&qid=1696973555&sr=8-1,Joseph Bruchac,Lee & Low Books; Reprint edition,"September 30, 2013",361.0,13,4.4,67311
The Friday Night Knitting Club,https://www.amazon.com/Friday-Night-Knitting-Club/dp/0425219097/ref=sr_1_1?keywords=The+Friday+Night+Knitting+Club+by+Kate+Jacobs&qid=1697016791&sr=8-1,Kate Jacobs,Berkley Books; First Edition,"January 2, 2008",372.0,,1.4,62179
The Last Days Of Ptolemy Grey: A Novel,https://www.amazon.com/Last-Days-Ptolemy-Grey/dp/B004BRUU26/ref=sr_1_1?crid=2Q9NPIUDH5XEG&keywords=The+Last+Days+of+Ptolemy+Grey_Mosley&qid=1683021753&sprefix=the+last+days+of+ptolemy+grey_m%2Caps%2C594&sr=8-1,Walter Mosley,Riverhead Books; First Edition,"November 1, 2011",277.0,,4.2,69187
Bruiser,https://www.amazon.com/Bruiser-Neal-Shusterman/dp/0061134104/ref=sr_1_1?keywords=Bruiser+by+Neal+Shusterman&qid=1697014356&sr=8-1,Neal Shusterman,Quill Tree Books; Reprint edition,"October 4, 2011",352.0,14,2.8,6495
The Dovekeepers,https://www.amazon.com/Dovekeepers-Novel-Alice-Hoffman/dp/1451617488/ref=sr_1_1?crid=3SOS941LWOM7C&keywords=The+Dovekeepers+by+Alice+Hoffman&qid=1673771101&s=books&sprefix=the+dovekeepers+by+alice+hoffman%2Cstripbooks-intl-ship%2C618&sr=1-1,Alice Hoffman,Scribner; Reprint edition,"April 3, 2012",528.0,,1.7,31384
Evil Genius,https://www.amazon.com/Evil-Genius-catherine-jinks/dp/1741144590/ref=sr_1_1?keywords=Evil+Genius+by+Catherine+Jinks&qid=1696960540&sr=8-1,Catherine Jinks,Clarion Books; Reprint edition,"October 4, 2011",496.0,7,4.4,31607
Kallocain,https://www.amazon.com/Kallocain-Karin-Boye/dp/0241608309/ref=sr_1_1?keywords=Kallocain+by+Karin+Boye&qid=1697028184&sr=8-1,Karin Boye,Penguin Classics,"June 6, 2023",192.0,,4.7,70001
W Is For Wasted (A Kinsey Millhone Novel),https://www.amazon.com/W-Wasted-Kinsey-Millhone-Novel/dp/0399575243/ref=sr_1_1?keywords=W+Is+for+Wasted+by+Sue+Grafton&qid=1696976194&sr=8-1,Sue Grafton,G.P. Putnam's Sons,"March 1, 2016",576.0,,3.5,44100
If The Oceans Were Ink: An Unlikely Friendship And A Journey To The Heart Of The Quran,https://www.amazon.com/If-Oceans-Were-Ink-Friendship/dp/0805098194/ref=sr_1_1?keywords=If+the+Oceans+Were+Ink+by+Carla+Power&qid=1697048635&sr=8-1,Carla Power,Holt Paperbacks; First Edition,"April 7, 2015",352.0,,3.6,98341
Stonewall'S Gold: A Novel Of The Civil War,https://www.amazon.com/Stonewalls-Gold-Robert-J-Mrazek/dp/0312974299/ref=sr_1_1?keywords=Stonewall%27s+Gold+by+Robert+J.+Mrazek&qid=1697027169&sr=8-1,Robert J. Mrazek,St. Martin's Griffin; First Edition,"February 14, 2000",223.0,,4.4,34958
A Secret Kept: A Novel,https://www.amazon.com/Secret-Kept-Novel-Tatiana-Rosnay/dp/0312553498/ref=sr_1_1?crid=VPVPS857IDMT&keywords=a+secret+kept+rosnay&qid=1681925933&sprefix=a+secret+kept_rosnay%2Caps%2C425&sr=8-1,Tatiana De Rosnay,St. Martin's Griffin; Reprint edition,"September 13, 2011",352.0,,4.7,19970
Reminiscences Of A Stock Operator,https://www.amazon.com/Reminiscences-Stock-Operator-Edwin-Lef%C3%A8vre/dp/0471770884/ref=sr_1_1?keywords=Reminiscences+of+a+Stock+Operator+by+Edwin+Lefevre&qid=1696997655&sr=8-1,Edwin  Lefèvre,Wiley; Revised edition,"January 17, 2006",288.0,,2.2,90546
The Transall Saga,https://www.amazon.com/Transall-Saga-Gary-Paulsen/dp/0375873236/ref=sr_1_1?keywords=The+Transall+Saga+by+Gary+Paulsen&qid=1697061731&sr=8-1,Gary Paulsen,Delacorte Press; Reprint edition,"March 8, 2011",256.0,12,4.0,74623
The Drover'S Wife,https://www.amazon.com/Drovers-Wife-Henry-Lawson/dp/1502334062/ref=sr_1_1?keywords=The+Drover%27s+Wife+by+Henry+Lawson&qid=1697006914&sr=8-1,Henry Lawson,CreateSpace Independent Publishing Platform,"September 10, 2014",28.0,,1.8,37109
Even Cowgirls Get The Blues: A Novel,https://www.amazon.com/Even-Cowgirls-Get-Blues-Novel/dp/055334949X/ref=sr_1_1?keywords=Even+Cowgirls+Get+the+Blues+by+Tom+Robbins&qid=1697010808&sr=8-1,Tom Robbins,Bantam; Reissue edition,"April 1, 1990",384.0,,2.2,53478
The Berlin Stories,https://www.amazon.com/Berlin-Stories-Christopher-Isherwood/dp/081121804X/ref=sr_1_1?keywords=The+Berlin+Stories+by+Christopher+Isherwood&qid=1697033085&sr=8-1,Christopher Isherwood,New Directions; Reissue edition,"January 1, 2008",256.0,,4.4,21674
[Debt Of Honor] [By: Clancy Tom],https://www.amazon.com/Debt-of-Honor-Tom-Clancy-audiobook/dp/B004JWM6B6/ref=sr_1_1?crid=1XPGY3N2XRZ0Z&keywords=Debt+of+Honor+Tom+Clancy&qid=1666807050&qu=eyJxc2MiOiIyLjM2IiwicXNhIjoiMS42MyIsInFzcCI6IjAuOTkifQ%3D%3D&sprefix=debt+of+honor+tom+clancy%2Caps%2C515&sr=8-1,Tom Clancytom Clancy,,,,,3.7,83240
Deirdre Of The Sorrows,https://www.amazon.com/Deirdre-Sorrows-J-M-Synge/dp/1530621658/ref=sr_1_1?keywords=Deirdre+of+the+Sorrows+by+J.+M.+Synge&qid=1697065402&sr=8-1,J M Synge,CreateSpace Independent Publishing Platform; First Edition,"March 18, 2016",40.0,,1.7,65686
Tomboy: A Graphic Memoir,https://www.amazon.com/Tomboy-Graphic-Memoir-Liz-Prince/dp/1936976552/ref=sr_1_1?keywords=Tomboy+by+Liz+Prince&qid=1697011398&sr=8-1,Liz Prince,Zest Books ™,"September 2, 2014",256.0,13,4.2,71989
Living And Dying In Brick City: Stories From The Front Lines Of An Inner-City E.R.,https://www.amazon.com/Living-Dying-Brick-City-R-ebook/dp/B00985E1OY/ref=sr_1_1?crid=Q6ZHIBZVXXT8&keywords=Living+and+Dying+in+Brick+City_Lisa+Frazier+Page&qid=1682278409&s=instant-video&sprefix=living+and+dying+in+brick+city_l%2Cinstant-video%2C544&sr=1-1,Sampson Davis,Random House; Reprint edition,"February 11, 2014",256.0,,2.5,39719
Hour Of The Bees,https://www.amazon.com/Hour-Bees-Lindsay-Eagar/dp/0763691208/ref=sr_1_1?keywords=Hour+of+the+Bees&qid=1673705781&s=books&sr=1-1,Lindsay Eagar,Candlewick; Reprint edition,"September 12, 2017",368.0,10,4.7,67653
Garden Spells: A Novel (Waverly Family),https://www.amazon.com/Garden-Spells-Novel-Waverly-Family/dp/055338483X/ref=sr_1_1?keywords=Garden+Spells+by+Sarah+Addison+Allen&qid=1697054310&sr=8-1,Sarah Addison Allen,Bantam Discovery; Reprint edition,"April 29, 2008",320.0,,4.3,86103
