title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
Lightless Sky,https://www.amazon.com/Lightless-Sky-Twelve-Year-Old-Refugees-Extraordinary/dp/0062443895/ref=sr_1_1?crid=1E15YK239XZ6S&keywords=the+lightless+sky+passarlay&qid=1682335675&s=instant-video&sprefix=the+lightless+sky_passarlay%2Cinstant-video%2C519&sr=1-1,Gulwali Passarlay,SanFran; Reprint edition,"December 16, 2016",368.0,,4.8,61860
Asian American Dreams,https://www.amazon.com/Asian-American-Dreams-Emergence-People/dp/0374527369/ref=sr_1_1?keywords=Asian+American+Dreams+by+Helen+Zia&qid=1697056769&sr=8-1,Helen Zia,FSG Adult; First Edition,"Illustrated, May 15, 2001",368.0,,3.0,34422
The Sound Of The Mountain,https://www.amazon.com/Sound-Mountain-Yasunari-Kawabata/dp/4805302461/ref=sr_1_1?keywords=The+Sound+of+the+Mountain+by+Yasunari+Kawabata&qid=1697020237&sr=8-1,Yasunari Kawabata,Charles E. Tuttle Co.,"January 1, 1984",,,3.4,70086
The Roar,https://www.amazon.com/Roar-Emma-Clayton/dp/0439927854/ref=sr_1_1?keywords=The+Roar+by+Emma+Clayton&qid=1697002608&sr=8-1,Emma Clayton,Chicken House; Reprint edition,"January 1, 2012",512.0,10,3.5,75444
The Rose Tattoo,https://www.amazon.com/Rose-Tattoo-Tennessee-Williams/dp/B000OPCP2C/ref=sr_1_1?keywords=The+Rose+Tattoo+by+Tennessee+Williams&qid=1697003055&sr=8-1,"Tennessee Williams, John Patrick Shanley",New Directions,"April 1, 2010",176.0,,2.0,51877
The Kidnapping Of Christina Lattimore,https://www.amazon.com/Kidnapping-Christina-Lattimore-Lowery-Nixon/dp/0152050310/ref=sr_1_1?keywords=The+Kidnapping+of+Christina+Lattimore+by+Joan+Lowery+Nixon&qid=1696981111&sr=8-1,Joan Lowery Nixon,Clarion Books; First Edition,"March 1, 2004",320.0,12,3.8,36051
There'S A Girl In My Hammerlock,https://www.amazon.com/Theres-Girl-Hammerlock-Jerry-Spinelli/dp/1416939377/ref=sr_1_1?keywords=There%27s+a+Girl+in+my+Hammerlock+by+Jerry+Spinelli&qid=1697471684&sr=8-1,Jerry Spinelli,Aladdin; Reissue edition,"April 24, 2007",208.0,9,4.6,4353
Dying To Know You,https://www.amazon.com/Dying-Know-You-Aidan-Chambers/dp/1419707949/ref=sr_1_1?keywords=Dying+to+Know+You+by+Aidan+Chambers&qid=1696960829&sr=8-1,Aidan Chambers,Amulet Paperbacks; Reprint edition,"September 3, 2013",288.0,13,4.2,18732
The Prague Cemetery,https://www.amazon.com/Prague-Cemetery-Umberto-Eco/dp/0547844204/ref=sr_1_1?keywords=The+Prague+Cemetery+by+Umberto+Eco&qid=1696961761&sr=8-1,Umberto Eco,HarperVia; Reprint edition,"September 4, 2012",464.0,,4.5,85453
What We Lose: A Novel,https://www.amazon.com/What-We-Lose-Zinzi-Clemmons/dp/0735221731/ref=sr_1_1?keywords=What+We+Lose+by+Zinzi+Clemmons&qid=1697033889&sr=8-1,Zinzi Clemmons,Penguin Books; Reprint edition,"June 5, 2018",224.0,,1.0,51247
Dream House: A Novel,https://www.amazon.com/Dream-House-Novel-Valerie-2010-02-03/dp/B01FGMWS1A/ref=sr_1_1?keywords=Dream+House+by+Valerie+Laken&qid=1697002296&sr=8-1,Valerie Laken,Harper Perennial; Reprint edition,"February 1, 2010",336.0,,4.0,49044
Locked In Time,https://www.amazon.com/Locked-Time-Lois-Duncan/dp/0440949424/ref=sr_1_1?keywords=Locked+in+Time+by+Lois+Duncan&qid=1697006205&sr=8-1,Lois Duncan,"Little, Brown Books for Young Readers; Revised edition","October 3, 2011",272.0,12,3.0,19842
Restart: The Last Chance For The Indian Economy,https://www.amazon.com/Restart-Last-Chance-Indian-Economy/dp/8184007728/ref=sr_1_1?keywords=Restart%3A+The+Last+Chance+for+the+Indian+Economy+by+Mihir+S.+Sharma&qid=1696987574&sr=8-1,Mihir S. Sharma,Random House/Vintage Books,"March 1, 2016",384.0,,2.6,86310
Telex From Cuba: A Novel,https://www.amazon.com/Telex-Cuba-Novel-Rachel-Kushner/dp/1416561048/ref=sr_1_1?keywords=Telex+from+Cuba+by+Rachel+Kushner&qid=1697056661&sr=8-1,Rachel Kushner,Scribner; Reprint edition,"Illustrated, June 2, 2009",352.0,,3.3,18340
W Is For Wasted (A Kinsey Millhone Novel),https://www.amazon.com/W-Wasted-Kinsey-Millhone-Novel/dp/0399575243/ref=sr_1_1?keywords=W+Is+for+Wasted+by+Sue+Grafton&qid=1696976194&sr=8-1,Sue Grafton,G.P. Putnam's Sons,"March 1, 2016",576.0,,3.7,75551
Out Of Bounds: Seven Stories Of Conflict And Hope,https://www.amazon.com/Out-Bounds-Seven-Stories-Conflict/dp/0060508019/ref=sr_1_1?keywords=Out+of+Bounds+by+Beverley+Naidoo&qid=1697002304&sr=8-1,Beverley Naidoo,HarperCollins; Reprint edition,"June 17, 2008",208.0,8,3.5,19271
"Endurance, Young Readers Edition: My Year In Space And How I Got There",https://www.amazon.com/Endurance-Young-Readers-Space-There/dp/B07DK2ZRH4/ref=sr_1_4?crid=150JQNZ7V1MKA&keywords=Endurance_Kelly&qid=1682413225&s=audible&sprefix=endurance_kelly%2Caudible%2C316&sr=1-4,Scott Kelly,Yearling,"February 11, 2020",320.0,8,3.3,88442
A Friend Of The Earth,https://www.amazon.com/Friend-Earth-T-C-Boyle/dp/0141002050/ref=sr_1_1?keywords=A+Friend+of+the+Earth+by+T.+C.+Boyle&qid=1697023417&sr=8-1,T.C. Boyle,Penguin Books; 60595th edition,"September 1, 2001",349.0,18,1.1,12731
The Seventh Wish,https://www.amazon.com/Seventh-Wish-Kate-Messner/dp/1681194317/ref=sr_1_1?keywords=The+Seventh+Wish+by+Kate+Messner&qid=1697011080&sr=8-1,Kate Messner,Bloomsbury USA Childrens; Reprint edition,"June 13, 2017",256.0,9,3.7,44649
The House Of Secrets,https://www.amazon.com/House-Secrets-Brad-Meltzer/dp/1455559482/ref=sr_1_11?keywords=The+Book+of+Fate+by+Brad+Meltzer&qid=1697044588&sr=8-11,Brad Meltzer,Grand Central Publishing; First Edition,"June 7, 2016",368.0,,4.3,13753
"Natchez Burning: A Novel (Penn Cage, 4)",https://www.amazon.com/Natchez-Burning-Novel-Penn-Novels/dp/0062311093/ref=sr_1_1?keywords=Natchez+Burning+by+Greg+Iles&qid=1697002643&sr=8-1,Greg Iles,William Morrow Paperbacks; Reprint edition,"August 4, 2015",816.0,,4.3,13607
A Graveyard For Lunatics: Another Tale Of Two Cities,https://www.amazon.com/Graveyard-Lunatics-Another-Tale-Cities/dp/0380812002/ref=sr_1_1?crid=3E41KK6DQ67RC&keywords=A+Graveyard+for+Lunatics_Bradbury&qid=1681962264&s=instant-video&sprefix=a+graveyard+for+lunatics_%2Cinstant-video%2C700&sr=1-1,Ray Bradbury,William Morrow Paperbacks; First Edition,"June 26, 2001",320.0,,2.4,76310
Sleeper & The Spindle,https://www.amazon.com/Sleeper-Spindle-Neil-Gaiman/dp/0062398245/ref=sr_1_1?keywords=The+Sleeper+and+the+Spindle+by+Neil+Gaiman&qid=1697020787&sr=8-1,Neil Gaiman,Bloomsbury Children's Books,"December 3, 2019",71.0,,1.6,92774
Broken April,https://www.amazon.com/Broken-April-Ismail-Kadare/dp/1561310654/ref=sr_1_1?keywords=Broken+April+by+Ismail+Kadare&qid=1697029597&sr=8-1,Ismail Kadare,New Amsterdam Books; 1998th edition,"June 16, 1998",218.0,,4.4,86944
"The Black Echo (A Harry Bosch Novel, 1)",https://www.amazon.com/Black-Echo-Novel-Harry-Bosch-ebook/dp/B000SEVYSA/ref=sr_1_1?crid=256OBYHEODV1U&keywords=The+Black+Echo_Connelly&qid=1682876369&s=digital-text&sprefix=the+black+echo_connelly%2Cdigital-text%2C443&sr=1-1,Michael Connelly,Grand Central Publishing; Reprint edition,"April 25, 2017",432.0,,4.9,13997
The Book Of Joy: Lasting Happiness In A Changing World,https://www.amazon.com/Book-Joy-Lasting-Happiness-Changing-ebook/dp/B01CZCW34Q/ref=sr_1_1?crid=2AVYA5U6NJ9ON&keywords=the+book+of+joy+desmond+tutu&qid=1682694810&s=digital-text&sprefix=the+book+of+joy_desmond+tutu%2Cdigital-text%2C519&sr=1-1,"Dalai Lama, Desmond Tutu",Random House Large Print; Large type / Large print edition,"Large Print, September 20, 2016",544.0,1,2.9,38508
Heat Wave,https://www.amazon.com/Heat-wave-Richard-Castle/dp/8893255103/ref=sr_1_8?keywords=Heat+Wave+by+Richard+Castle&qid=1697032439&sr=8-8,Richard Castle,Fazi,"February 7, 2019",0.0,,2.5,55736
The War That Ended Peace: The Road To 1914,https://www.amazon.com/War-That-Ended-Peace-Road/dp/0812980662/ref=sr_1_1?keywords=The+War+That+Ended+Peace+by+Margaret+MacMillan&qid=1697055375&sr=8-1,Margaret Macmillan,Random House Trade Paperbacks; NO-VALUE edition,"July 29, 2014",784.0,,2.9,27357
Book Of Ages: The Life And Opinions Of Jane Franklin,https://www.amazon.com/Book-Ages-Life-Opinions-Franklin/dp/0307948838/ref=sr_1_1?crid=4XRK4FLX3DXF&keywords=Book+of+Ages+Jill+Lepore&qid=1682861990&s=books&sprefix=book+of+ages+%2Cstripbooks-intl-ship%2C524&sr=1-1,Jill Lepore,Vintage; Illustrated edition,"Illustrated, July 1, 2014",464.0,,4.6,60546
All Is Not Forgotten,https://www.amazon.com/All-Not-Forgotten-Wendy-Walker/dp/1250097932/ref=sr_1_1?keywords=All+Is+Not+Forgotten+by+Wendy+Walker&qid=1696977004&sr=8-1,Wendy Walker,Griffin; Reprint edition,"July 18, 2017",348.0,,1.2,22753
The Mysterious Affair At Styles - A Hercule Poirot Mystery,https://www.amazon.com/Mysterious-Affair-Styles-Hercule-Poirots-ebook/dp/B01D3FWLBO/ref=sr_1_1?crid=1WSCSKXR10O1C&keywords=The+Mysterious+Affair+at+Styles+Agatha+Christie&qid=1666850298&qu=eyJxc2MiOiIxLjc5IiwicXNhIjoiMS41MCIsInFzcCI6IjAuOTIifQ%3D%3D&sprefix=the+mysterious+affair+at+styles+agat%2Caps%2C584&sr=8-1,Agatha Christie,Independently published,"August 19, 2022",115.0,,3.1,17034
"Deadly Little Secret (A Touch Novel) (A Touch Novel, 1)",https://www.amazon.com/Deadly-Little-Secret-Touch-Novel/dp/1423111982/ref=sr_1_1?keywords=Deadly+Little+Secret+by+Laurie+Faria+Stolarz&qid=1696977602&sr=8-1,Laurie Faria Stolarz,Hyperion Book CH; Reprint edition,"November 10, 2009",272.0,,2.4,19788
The Little Friend,https://www.amazon.com/Little-Friend-Donna-Tartt/dp/1400031699/ref=sr_1_1?keywords=The+Little+Friend&qid=1678907475&sr=8-1,Donna Tartt,Vintage; Reprint edition,"October 28, 2003",640.0,,4.5,33352
The Scar Boys,https://www.amazon.com/Scar-Boys-Len-Vlahos/dp/1606845667/ref=sr_1_1?keywords=The+Scar+Boys+by+Len+Vlahos&qid=1697054762&sr=8-1,Len Vlahos,Carolrhoda Lab ®; Reprint edition,"April 15, 2015",256.0,14,4.9,11787
Dover Beach,https://www.amazon.com/Dover-Beach-Leslie-Thomas/dp/0434013269/ref=sr_1_1?keywords=Dover+Beach+by+Leslie+Thomas&qid=1697029256&sr=8-1,Leslie Thomas,,,,,3.1,15682
Sonny'S Blues (Penguin 60S),https://www.amazon.com/Sonnys-Blues-Penguin-James-Baldwin/dp/0146000137/ref=sr_1_1?keywords=Sonny%27s+Blues+by+James+Baldwin&qid=1696999145&sr=8-1,James Baldwin,Penguin Books Ltd,"Import, January 1, 1995",90.0,,2.6,87897
Stitches: A Memoir,https://www.amazon.com/Stitches-Memoir-David-Small/dp/0393338967/ref=sr_1_1?keywords=Stitches+by+David+Small&qid=1697027912&sr=8-1,David Small,W. W. Norton & Company; Reprint edition,"Illustrated, September 13, 2010",336.0,,2.5,55286
Black Duck,https://www.amazon.com/Black-Duck-Janet-Taylor-Lisle/dp/0142409022/ref=sr_1_1?keywords=Black+Duck+by+Janet+Taylor+Lisle&qid=1696985462&sr=8-1,Janet Taylor Lisle,Puffin Books; Reprint edition,"September 6, 2007",252.0,10,1.0,86339
The Line Of Beauty: A Novel,https://www.amazon.com/Line-Beauty-Novel-Alan-Hollinghurst/dp/1582346100/ref=sr_1_1?keywords=The+Line+of+Beauty+by+Alan+Hollinghurst&qid=1697046608&sr=8-1,Alan Hollinghurst,Bloomsbury USA; Reprint edition,"October 17, 2005",448.0,,4.3,69136
The Creative Habit: Learn It And Use It For Life (Learn In And Use It For Life),https://www.amazon.com/Creative-Habit-Learn-Use-Life/dp/0743235274/ref=sr_1_1?keywords=The+Creative+Habit+by+Twyla+Tharp&qid=1697029816&sr=8-1,Twyla Tharp,Simon & Schuster; Reprint edition,"Illustrated, January 6, 2006",256.0,,1.9,68768
Twenty Boy Summer,https://www.amazon.com/Twenty-Boy-Summer-Sarah-Ockler/dp/0316051586/ref=sr_1_1?keywords=Twenty+Boy+Summer+by+Sarah+Ockler&qid=1696976126&sr=8-1,Sarah Ockler,"Little, Brown Books for Young Readers; Reprint edition","May 1, 2010",320.0,12,4.7,22370
The Silver Kiss,https://www.amazon.com/Silver-Kiss-Annette-Curtis-Klause/dp/0440213460/ref=sr_1_1?keywords=The+Silver+Kiss+by+Annette+Curtis+Klause&qid=1696964439&sr=8-1,Annette Curtis Klause,Delacorte Press,"August 14, 2007",224.0,12,2.1,57238
Between The World And Me,https://www.amazon.com/Between-World-Ta-Nehisi-Coates-author/dp/0525510303/ref=sr_1_1?keywords=Between+the+World+and+Me+by+Ta-Nehisi+Coates&qid=1697471003&sr=8-1,Ta-Nehisi Coates,Random House LCC US,"September 5, 2017",176.0,,3.3,34465
Shaken: Discovering Your True Identity In The Midst Of Life'S Storms,https://www.amazon.com/Shaken-Discovering-Identity-Midst-Storms/dp/0735289883/ref=sr_1_1?keywords=Shaken+by+Tim+Tebow&qid=1697015693&sr=8-1,Tim Tebow,WaterBrook; Reprint edition,"February 6, 2018",224.0,,2.4,62686
Brave New World And Brave New World Revisited,https://www.amazon.com/Brave-New-World-Revisited/dp/0060776099/ref=sr_1_1?crid=XS0M7TG31TQK&keywords=brave+new+world+revisited+huxley&qid=1683048085&s=instant-video&sprefix=brave+new+world+revisited_huxley%2Cinstant-video%2C564&sr=1-1,Aldous Huxley,Harper Perennial Modern Classics; Reprint edition,"July 5, 2005",340.0,,4.5,96311
The Coffin Dancer: A Novel (A Lincoln Rhyme Novel),https://www.amazon.com/Coffin-Dancer-Lincoln-Rhyme-Novel/dp/0671024094/ref=sr_1_1?keywords=The+Coffin+Dancer+by+Jeffery+Deaver&qid=1697472849&sr=8-1,Jeffery Deaver,Simon & Schuster; Reprint edition,"October 1, 2019",432.0,,1.2,22079
The Extraordinary Adventures Of Alfred Kropp,https://www.amazon.com/Extraordinary-Adventures-Alfred-Kropp/dp/B000EBGCNY/ref=sr_1_1?crid=15FDO4H2GVJMM&keywords=The+Extraordinary+Adventures+Of+Alfred+Kropp_Yancey&qid=1682663336&sprefix=the+extraordinary+adventures+of+al%2Caps%2C643&sr=8-1,Richard Yancey,Scholastic; First Edition,"January 1, 2006",339.0,,3.9,92824
Roselily.,https://www.amazon.com/Roselily/dp/3442091861/ref=sr_1_3?keywords=Roselily+by+Alice+Walker&qid=1697006167&sr=8-3,Alice Walker,Goldmann Wilhelm GmbH,"January 1, 1995",0.0,,2.0,42084
Losers Take All: A Novel,https://www.amazon.com/Losers-Take-All-David-Klass/dp/1250090598/ref=sr_1_1?keywords=Losers+Take+All+by+David+Klass&qid=1697472492&sr=8-1,David Klass,Square Fish; Reprint edition,"December 20, 2016",336.0,12,2.7,36320
"Shadowshaper (The Shadowshaper Cypher, Book 1): Volume 1 (Shadowshaper Cypher)",https://www.amazon.com/Shadowshaper-Cypher-Book-1/dp/133803247X/ref=sr_1_1?keywords=Shadowshaper+by+Daniel+Jos%C3%A9+Older&qid=1696998938&sr=8-1,Daniel José Older,Scholastic Inc.; Reprint edition,"August 30, 2016",320.0,12,3.5,81745
Last Exit To Brooklyn (Evergreen Book),https://www.amazon.com/Last-Exit-Brooklyn-Evergreen-Book/dp/0802131379/ref=sr_1_1?keywords=Last+Exit+to+Brooklyn+by+Hubert+Selby+Jr.&qid=1697047119&sr=8-1,Hubert Selby Jr.,Grove Press,"January 13, 1994",320.0,,1.6,34153
Among The Enemy (6) (Shadow Children),https://www.amazon.com/Shadow-Children-Margaret-Peterson-Haddix/dp/0689857977/ref=sr_1_1?keywords=Among+the+Enemy+by+Margaret+Peterson+Haddix&qid=1697040408&sr=8-1,Margaret Peterson Haddix,Simon & Schuster Books for Young Readers; Reprint edition,"October 1, 2006",240.0,8,3.7,25298
War And Turpentine,https://www.amazon.com/War-Turpentine-Stefan-Hertmans/dp/0099598043/ref=sr_1_1?keywords=War+and+Turpentine+by+Stefan+Hertmans&qid=1697055157&sr=8-1,Hertmans  Stefan,RANDOM HOUSE UK; 1st edition,"May 4, 2017",304.0,,1.5,31149
Garlic And Sapphires: The Secret Life Of A Critic In Disguise,https://www.amazon.com/Garlic-Sapphires-Secret-Critic-Disguise/dp/0143036610/ref=sr_1_1?keywords=Garlic+and+Sapphires+by+Ruth+Reichl&qid=1697035006&sr=8-1,Ruth Reichl,Penguin Books; Reprint edition,"March 28, 2006",352.0,,3.7,64845
Boris Godunov And Other Dramatic Works (Oxford World'S Classics),https://www.amazon.com/Godunov-Dramatic-Oxford-Worlds-Classics/dp/0199554048/ref=sr_1_2?keywords=Boris+Godunov+by+Alexander+Pushkin&qid=1697059184&sr=8-2,"Alexander Pushkin, James E. Falen",Oxford University Press; Reissue edition,"November 2, 2009",256.0,,3.2,53713
A Patch Of Blue,https://www.amazon.com/Patch-Blue-Elizabeth-Kata/dp/1015160441/ref=sr_1_1?keywords=A+Patch+of+Blue+by+Elizabeth+Kata&qid=1697007604&sr=8-1,Elizabeth Kata,Hassell Street Press,"September 10, 2021",146.0,,3.7,45498
Two Or Three Things I Know For Sure,https://www.amazon.com/Two-Three-Things-Know-Sure/dp/0452273404/ref=sr_1_1?keywords=Two+or+Three+Things+I+Know+for+Sure+by+Dorothy+Allison&qid=1697044348&sr=8-1,Dorothy Allison,Penguin Books,"August 1, 1996",94.0,,2.6,13542
Victory,https://www.amazon.com/Victory-Joseph-Conrad/dp/B087677KXJ/ref=sr_1_4?keywords=Victory+by+Joseph+Conrad&qid=1697009886&sr=8-4,Joseph Conrad,Independently published,"April 19, 2020",228.0,,3.4,98469
[(Who Killed My Daughter?)] [By: Lois Duncan],https://www.amazon.com/Who-Killed-My-Daughter-Daughters/dp/0440213428/ref=sr_1_1?keywords=Who+Killed+My+Daughter+by+Lois+Duncan&qid=1697057635&sr=8-1,Lois Duncan,,,0.0,,3.8,84261
Memory Wall: Stories,https://www.amazon.com/Memory-Wall-Stories-Anthony-Doerr/dp/1439182841/ref=sr_1_1?keywords=Memory+Wall+by+Anthony+Doerr&qid=1697039195&sr=8-1,Anthony Doerr,Scribner,"July 5, 2011",304.0,,4.2,63814
Broken For You,https://www.amazon.com/Broken-You-Stephanie-Kallos/dp/0802142109/ref=sr_1_1?keywords=Broken+for+You+by+Stephanie+Kallos&qid=1697482171&sr=8-1,Stephanie Kallos,Grove Press; First Edition,"September 9, 2004",400.0,,4.2,83384
Everybody Sees The Ants,https://www.amazon.com/Everybody-Sees-Ants-S-King/dp/0316129275/ref=sr_1_1?keywords=Everybody+Sees+the+Ants+by+A.+S.+King&qid=1697032727&sr=8-1,A.S. King,"Little, Brown Books for Young Readers; Reprint edition","September 18, 2012",320.0,15,1.2,3931
Lost In The Cosmos: The Last Self-Help Book,https://www.amazon.com/Lost-Cosmos-Last-Self-Help-Book-ebook/dp/B004TLVNHU/ref=sr_1_1?crid=3UC8HDUXGCUC&keywords=Lost+in+the+Cosmos+Walker+Percy&qid=1666675911&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=lost+in+the+cosmos+walker+percy%2Caps%2C529&sr=8-1,Walker Percy,Picador; Trade Paperback Edition,"April 1, 2000",272.0,,1.8,25044
Three Lives,https://www.amazon.com/3-Lives-Gertrude-Stein/dp/0394701534/ref=sr_1_1?keywords=Three+Lives+by+Gertrude+Stein&qid=1696961689&sr=8-1,Gertrude Stein,CreateSpace Independent Publishing Platform,"May 21, 2017",114.0,,3.0,96005
The Friday Night Knitting Club,https://www.amazon.com/Friday-Night-Knitting-Club/dp/0425219097/ref=sr_1_1?keywords=The+Friday+Night+Knitting+Club+by+Kate+Jacobs&qid=1697016791&sr=8-1,Kate Jacobs,Berkley Books; First Edition,"January 2, 2008",372.0,,2.3,23577
Saving Zasha,https://www.amazon.com/Saving-Zasha-Randi-Barrow-2013-01-01/dp/B01FIWUE00/ref=sr_1_1?keywords=Saving+Zasha+by+Randi+Barrow&qid=1697003914&sr=8-1,Randi Barrow,Scholastic; 1st edition,"January 1, 2011",208.0,,3.6,11866
The Obstacle Is The Way By Ryan Holiday Hardcover 2014,https://www.amazon.com/Obstacle-Ryan-Holiday-Hardcover-2014/dp/B09V8225Z1/ref=sr_1_2?crid=23Y3QAH27BON0&keywords=The+Obstacle+is+the+Way+Ryan+Holiday&qid=1666846065&qu=eyJxc2MiOiIxLjgwIiwicXNhIjoiMS43NiIsInFzcCI6IjEuNzQifQ%3D%3D&sprefix=the+obstacle+is+the+way+ryan+holiday%2Caps%2C568&sr=8-2,Ryan Holiday,Generic,"January 1, 2014",230.0,12,1.5,20022
Mistress Of The Art Of Death,https://www.amazon.com/Mistress-Art-Death-Ariana-Franklin/dp/0857500368/ref=sr_1_1?keywords=Mistress+Of+The+Art+Of+Death+by+Ariana+Franklin&qid=1696977340&sr=8-1,Ariana Franklin,Bantam,"January 1, 2011",528.0,,2.4,38321
Achilles: A Novel,https://www.amazon.com/Achilles-Novel-Elizabeth-Cook/dp/0312311109/ref=sr_1_1?keywords=Achilles+by+Elizabeth+Cook&qid=1696989588&sr=8-1,Elizabeth Cook,Picador; First Edition,"February 1, 2003",128.0,,4.6,88673
"Homeboyz (Hoopster Trilogy, 3)",https://www.amazon.com/Homeboyz-Hoopster-Trilogy-Lawrence-Sitomer/dp/142310031X/ref=sr_1_1?keywords=Homeboyz+by+Alan+Sitomer&qid=1696985234&sr=8-1,Alan Lawrence Sitomer,LBYR Plus; Reprint edition,"September 2, 2008",304.0,10,1.1,61803
"What This Cruel War Was Over: Soldiers, Slavery, And The Civil War",https://www.amazon.com/What-This-Cruel-War-Over/dp/0307277321/ref=sr_1_1?keywords=What+This+Cruel+War+Was+Over+by+Chandra+Manning&qid=1696981065&sr=8-1,Chandra Manning,Vintage; Reprint edition,"Illustrated, March 11, 2008",350.0,,4.1,2635
"The Black Count: Glory, Revolution, Betrayal, And The Real Count Of Monte Cristo",https://www.amazon.com/Black-Count-Revolution-Betrayal-Cristo/dp/0307382478/ref=sr_1_1?keywords=The+Black+Count+by+Tom+Reiss&qid=1696986988&sr=8-1,Tom Reiss,Crown; NO-VALUE edition,"May 14, 2013",432.0,,2.9,48000
Fatelessness,https://www.amazon.com/Fatelessness-Vintage-International-Imre-Kertesz-ebook/dp/B000XUBE70/ref=sr_1_1?crid=3D4R56W9ZI58E&keywords=Fatelessness_Kert%C3%A9sz&qid=1682050220&s=instant-video&sprefix=fatelessness_kert%C3%A9sz%2Cinstant-video%2C350&sr=1-1,Imre Kertész,Vintage; Reprint edition,"December 7, 2004",272.0,,2.6,46207
"Peter Nimble And His Fantastic Eyes (Peter Nimble Adventure, 1)",https://www.amazon.com/Peter-Nimble-Fantastic-Eyes-Adventure/dp/1419704214/ref=sr_1_1?keywords=Peter+Nimble+and+His+Fantastic+Eyes+by+Jonathan+Auxier&qid=1696985648&sr=8-1,Jonathan Auxier,Amulet Paperbacks; Reprint edition,"Illustrated, November 1, 2012",400.0,8,4.8,60118
My Own Country: A Doctor'S Story,https://www.amazon.com/My-Own-Country-Doctors-Story/dp/0679752927/ref=sr_1_1?keywords=My+Own+Country+by+Abraham+Verghese&qid=1697050728&sr=8-1,Abraham Verghese,Vintage,"April 25, 1995",432.0,,3.8,66211
Anansi Boys,https://www.amazon.com/Anansi-Boys-Neil-Gaiman-audiobook/dp/B07H7MJBNY/ref=sr_1_3?crid=1JMIW0YUA69JF&keywords=Anansi+Boys+Neil+Gaiman&qid=1666793843&qu=eyJxc2MiOiIyLjg4IiwicXNhIjoiMi4xMSIsInFzcCI6IjIuMTcifQ%3D%3D&sprefix=anansi+boys+neil+gaiman%2Caps%2C419&sr=8-3,Neil Gaiman,Eichborn Verlag,"September 28, 2018",,,1.3,44090
A Simple Favour,https://www.amazon.com/SIMPLE-FAVOUR-BELL-DARCEY/dp/150983477X/ref=sr_1_1?crid=164AZPMXCOKAQ&keywords=A+Simple+Favor+Darcey+Bell&qid=1678809335&s=books&sprefix=a+simple+favor+darcey+bell%2Cstripbooks-intl-ship%2C425&sr=1-1&asin=150983477X&revisionId=&format=4&depth=1,Bell  Darcey,PAN MACMILLAN,"November 28, 2017",,,2.7,36618
