title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
Daughter Of Persia: A Woman'S Journey From Her Father'S Harem Through The Islamic Revolution,https://www.amazon.com/Daughter-Persia-Journey-Fathers-Revolution/dp/0307339742/ref=sr_1_2?keywords=Daughter+of+Persia+by+Sattareh+Farmanfarmaian&qid=1697025474&sr=8-2,Sattareh Farman Farmaian,Crown; NO-VALUE edition,"June 27, 2006",432.0,,4.0,97505
One Child: The True Story Of A Tormented Six-Year-Old And The Brilliant Teacher Who Reached Out,https://www.amazon.com/One-Child-Torey-L-Hayden/dp/0380542625/ref=sr_1_1?keywords=One+Child+by+Torey+Hayden&qid=1697051442&sr=8-1,Torey Hayden,William Morrow Paperbacks; Reprint edition,"June 28, 2016",304.0,,1.2,90417
The Rainbow Fish,https://www.amazon.com/Rainbow-Fish-Marcus-Pfister/dp/3314015445/ref=sr_1_2?keywords=The+Rainbow+Fish+by+Marcus+Pfister&qid=1696997985&sr=8-2,Aa,North-South Books,"International Edition, January 1, 1994",,2,2.1,96782
A Good Man Is Hard To Find And Other Stories,https://www.amazon.com/Good-Hard-Find-Other-Stories/dp/0358139562/ref=sr_1_1?keywords=A+Good+Man+is+Hard+to+Find+by+Flannery+O%27Connor&qid=1697003495&sr=8-1,Flannery O'Connor,Mariner Books Classics,"December 10, 2019",288.0,14,1.3,77225
Pkt Wife,https://www.amazon.com/Pocket-Wife-Novel-Susan-Crawford/dp/0062362860/ref=sr_1_1?keywords=The+Pocket+Wife+by+Susan+Crawford&qid=1697473164&sr=8-1,Susan Crawford,MorrowPb; Reprint edition,"November 30, 2015",320.0,,3.0,24699
The Naked Ape: A Zoologist'S Study Of The Human Animal,https://www.amazon.com/Naked-Ape-Desmond-Morris/dp/0440362660/ref=sr_1_1?keywords=The+Naked+Ape+by+Desmond+Morris&qid=1697007636&sr=8-1,Desmond Morris,Delta,"April 13, 1999",256.0,,3.9,27504
Book Of A Thousand Days,https://www.amazon.com/Book-Thousand-Days-Shannon-Hale/dp/1681193159/ref=sr_1_1?keywords=Book+of+a+Thousand+Days+by+Shannon+Hale&qid=1697034371&sr=8-1,Shannon Hale,Bloomsbury USA Childrens; Reprint edition,"October 10, 2017",336.0,13,3.0,26067
The Mango Season (Silk Sarees And Secrets),https://www.amazon.com/Mango-Season-Amulya-Malladi/dp/1092928790/ref=sr_1_1?keywords=The+Mango+Season+by+Amulya+Malladi&qid=1697056927&sr=8-1,Amulya Malladi,Independently published,"April 6, 2019",208.0,,4.9,83717
From The Mixed-Up Files Of Mrs. Basil E. Frankweiler,https://www.amazon.com/Mixed-Up-Files-Mrs-Basil-Frankweiler/dp/0689711816/ref=sr_1_8?keywords=From+the+Mixed-Up+Files+of+Mrs.+Basil+E.+Frankweiler+by+E.+L.+Konigsburg&qid=1697036494&sr=8-8,E.L. Konigsburg,Atheneum Books for Young Readers; Reprint edition,"April 1, 1998",176.0,8,2.5,48465
The Shock Of The Fall (Chinese Edition),https://www.amazon.com/Shock-Fall-Chinese-Nathan-Filer/dp/7229096553/ref=sr_1_3?keywords=The+Shock+of+the+Fall+by+Nathan+Filer&qid=1697041063&sr=8-3,Nathan Filer,Chongqing Press; First Edition,"October 1, 2015",296.0,,4.8,71111
The Day The Cowboys Quit (Texas Tradition Series) (Volume 7),https://www.amazon.com/Day-Cowboys-Quit-Texas-Tradition/dp/0875650546/ref=sr_1_1?keywords=The+Day+the+Cowboys+Quit+by+Elmer+Kelton&qid=1696988382&sr=8-1,Elmer Kelton,Texas Christian University Press; Reprint edition,"January 1, 1986",248.0,,4.6,87412
Narrative Of The Life Of Frederick Douglass - The Classic Autobiography,https://www.amazon.com/Narrative-Life-Frederick-Douglass-Autobiography/dp/1091420602/ref=sr_1_6?keywords=Narrative+of+the+Life+of+Frederick+Douglass+by+Frederick+Douglass&qid=1697470518&sr=8-6,Frederick Douglass,Independently published,"March 24, 2019",111.0,,4.9,92151
The Collected Stories Of Amy Hempel,https://www.amazon.com/Collected-Stories-Amy-Hempel/dp/0743291638/ref=sr_1_2?crid=8QS20P254L9M&keywords=In+the+Cemetery+Where+Al+Jolson+Is+Buried+Amy+Hempel&qid=1666817836&qu=eyJxc2MiOiIwLjc2IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=in+the+cemetery+where+al+jolson+is+buried+am%2Caps%2C690&sr=8-2,Amy Hempel,Scribner; Reprint edition,"September 18, 2007",407.0,,4.2,4915
Principia Mathematica - Volume One,https://www.amazon.com/Principia-Mathematica-Alfred-North-Whitehead/dp/1603864377/ref=sr_1_1?crid=3VQDCMC91467X&keywords=Principia+Mathematica_Alfred+North+Whitehead&qid=1683015223&s=instant-video&sprefix=principia+mathematica_alfred+north+whiteh%2Cinstant-video%2C613&sr=1-1,Alfred North Whitehead,Rough Draft Printing,"October 26, 2011",680.0,,1.3,6008
"Ties That Bind, Ties That Break",https://www.amazon.com/Ties-That-Bind-Break/dp/0141317159/ref=sr_1_1?keywords=Ties+That+Bind%2C+Ties+That+Break+by+Lensey+Namioka&qid=1696960284&sr=8-1,Lensey Namioka,Puffin Bks,"January 1, 2003",160.0,9,2.0,81562
The Distant Hours,https://www.amazon.com/Distant-Hours-Kate-Morton/dp/1439152799/ref=sr_1_1?keywords=The+Distant+Hours+by+Kate+Morton&qid=1697057171&sr=8-1,Kate Morton,Washington Square Press; Reprint edition,"July 12, 2011",576.0,,3.5,80318
"Cirque Du Freak (Set Of 3 Books) A Living Nightmare,The Vampire Assistant, Vampire Mountain",https://www.amazon.com/Cirque-Nightmare-Vampire-Assistant-Mountain/dp/B004SS42HC/ref=sr_1_11?keywords=A+Living+Nightmare+by+Darren+Shan&qid=1697012714&sr=8-11,Darren Shan,,,0.0,,2.0,98650
The Luckiest Girl In The World : A Young Skater Battles Her Self-Destructive Impulses,https://www.amazon.com/Luckiest-Girl-World-Self-Destructive-Impulses/dp/0140266259/ref=sr_1_1?keywords=The+Luckiest+Girl+in+the+World+by+Steven+Levenkron&qid=1697046270&sr=8-1,Steven Levenkron,Penguin Books; First Edition,"March 1, 1998",192.0,18,4.4,77619
"A Thief Of Time: A Leaphorn And Chee Novel (A Leaphorn And Chee Novel, 8)",https://www.amazon.com/Thief-Time-Leaphorn-Chee-Novel/dp/0062895486/ref=sr_1_1?keywords=A+Thief+Of+Time+by+Tony+Hillerman&qid=1696985067&sr=8-1,Tony Hillerman,Harper Paperbacks; Reprint edition,"July 30, 2019",336.0,,4.9,32676
Slated: Book One In The Slated Trilogy,https://www.amazon.com/Slated-Teri-Terry/dp/0142425036/ref=sr_1_1?crid=15FDJ2LHWHMK6&keywords=Slated_Terry&qid=1682672694&sprefix=slated_terry%2Caps%2C266&sr=8-1,Teri Terry,Nancy Paulsen Books; Reprint edition,"August 29, 2013",368.0,12,1.5,63501
Breathing Underwater,https://www.amazon.com/Breathing-Underwater-Alex-Flinn/dp/0064472574/ref=sr_1_1?keywords=Breathing+Underwater+by+Alex+Flinn&qid=1697470803&sr=8-1,Alex Flinn,HarperTeen; Revised edition,"May 7, 2019",272.0,14,3.3,96630
Violets Are Blue,https://www.amazon.com/Violets-are-Blue-Alex-Cross/dp/0755349350/ref=sr_1_1?keywords=Violets+Are+Blue+by+James+Patterson&qid=1696961552&sr=8-1,James Patterson,Headline Book Publishing; International Edition,"January 1, 2009",480.0,,4.2,20989
Midnight At The Dragon Cafe: A Novel,https://www.amazon.com/Midnight-Dragon-Cafe-Novel-Awards/dp/1582431892/ref=sr_1_1?keywords=Midnight+at+the+Dragon+Cafe+by+Judy+Fong+Bates&qid=1697059171&sr=8-1,Judy Fong Bates,Counterpoint,"March 23, 2005",336.0,,2.8,12524
"Natchez Burning: A Novel (Penn Cage, 4)",https://www.amazon.com/Natchez-Burning-Novel-Penn-Novels/dp/0062311093/ref=sr_1_1?keywords=Natchez+Burning+by+Greg+Iles&qid=1697002643&sr=8-1,Greg Iles,William Morrow Paperbacks; Reprint edition,"August 4, 2015",816.0,,2.7,36106
Fever Pitch: Ballfieber - Die Geschichte Eines Fans,https://www.amazon.com/Fever-Pitch-Ballfieber-Geschichte-German-ebook/dp/B072K6PY4G/ref=sr_1_8?crid=3NF02X13T98ZC&keywords=Fever+Pitch+Nick+Hornby&qid=1666816511&qu=eyJxc2MiOiIxLjE1IiwicXNhIjoiMC44NyIsInFzcCI6IjAuODYifQ%3D%3D&sprefix=fever+pitch+nick+hornby%2Caps%2C371&sr=8-8,Nick Hornby,Kiepenheuer & Witsch GmbH,"June 20, 2013",352.0,,2.1,67383
The Hare With Amber Eyes (Chinese Edition),https://www.amazon.com/Hare-Amber-Eyes-Chinese/dp/7532949613/ref=sr_1_3?keywords=The+Hare+With+Amber+Eyes+by+Edmund+de+Waal&qid=1697043126&sr=8-3,Edmund De Waal,Shandong Publishing House of literature and Art; First Edition,"September 1, 2015",318.0,,3.1,2932
The Tennis Partner,https://www.amazon.com/Tennis-Partner-Abraham-Verghese/dp/0062116398/ref=sr_1_1?keywords=The+Tennis+Partner+by+Abraham+Verghese&qid=1697057693&sr=8-1,Abraham Verghese,Harper Perennial; Reissue edition,"September 20, 2011",368.0,,4.9,34075
The Best And The Brightest,https://www.amazon.com/Best-Brightest-David-Halberstam/dp/0449908704/ref=sr_1_1?keywords=The+Best+And+The+Brightest+by+David+Halberstam&qid=1697044114&sr=8-1,David Halberstam,Ballantine Books; Anniversary edition,"October 26, 1993",720.0,,4.6,62115
A Little History Of The World (Little Histories),https://www.amazon.com/Little-History-World-Histories/dp/030014332X/ref=sr_1_1?keywords=A+Little+History+of+the+World+by+E.H.+Gombrich&qid=1697001173&sr=8-1,E. H. Gombrich,Yale University Press; Illustrated edition,"Illustrated, October 7, 2008",284.0,13,2.2,12000
West Of The Revolution: An Uncommon History Of 1776,https://www.amazon.com/West-Revolution-Uncommon-History-1776/dp/0393351157/ref=sr_1_1?keywords=West+of+the+Revolution+by+Claudio+Saunt&qid=1696987144&sr=8-1,Claudio Saunt,W. W. Norton & Company; Reprint edition,"July 6, 2015",288.0,,1.6,97943
Affinity,https://www.amazon.com/Affinity-Sarah-Waters/dp/1573228737/ref=sr_1_1?keywords=Affinity+by+Sarah+Waters&qid=1697010455&sr=8-1,Sarah Waters,Riverhead Books; Reprint edition,"January 8, 2002",368.0,,4.0,20880
Stolen Children,https://www.amazon.com/Stolen-Children-Peg-Kehret/dp/0142415138/ref=sr_1_1?keywords=Stolen+Children+by+Peg+Kehret&qid=1696983679&sr=8-1,Peg Kehret,Puffin Books; Reprint edition,"February 18, 2010",165.0,8,2.7,71481
She,https://www.amazon.com/She-H-Rider-Haggard/dp/B08P1JS9PD/ref=sr_1_13?keywords=She%3A+A+History+of+Adventure+by+H.+Rider+Haggard&qid=1697039696&sr=8-13,H. Rider Haggard,Independently published,"November 27, 2020",168.0,,1.7,29036
The Expats: A Novel,https://www.amazon.com/Expats-Novel-Chris-Pavone/dp/0451498941/ref=sr_1_1?keywords=The+Expats+by+Chris+Pavone&qid=1696962632&sr=8-1,Chris Pavone,Ballantine Books; Reprint edition,"January 22, 2013",368.0,,1.0,66532
The Lie Tree,https://www.amazon.com/Lie-Tree-Frances-Hardinge/dp/1419726412/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1678645615&sr=1-1,Frances Hardinge,Harry N. Abrams; Reprint edition,"September 19, 2017",400.0,13,3.5,22100
Roselily.,https://www.amazon.com/Roselily/dp/3442091861/ref=sr_1_3?keywords=Roselily+by+Alice+Walker&qid=1697006167&sr=8-3,Alice Walker,Goldmann Wilhelm GmbH,"January 1, 1995",0.0,,2.8,44891
What We Lose: A Novel,https://www.amazon.com/What-We-Lose-Zinzi-Clemmons/dp/0735221731/ref=sr_1_1?keywords=What+We+Lose+by+Zinzi+Clemmons&qid=1697033889&sr=8-1,Zinzi Clemmons,Penguin Books; Reprint edition,"June 5, 2018",224.0,,1.3,79888
Among The Enemy (6) (Shadow Children),https://www.amazon.com/Shadow-Children-Margaret-Peterson-Haddix/dp/0689857977/ref=sr_1_1?keywords=Among+the+Enemy+by+Margaret+Peterson+Haddix&qid=1697040408&sr=8-1,Margaret Peterson Haddix,Simon & Schuster Books for Young Readers; Reprint edition,"October 1, 2006",240.0,8,1.7,14791
Tree Of Smoke,https://www.amazon.com/Tree-Smoke-Denis-Johnson/dp/0312427743/ref=sr_1_1?keywords=Tree+of+Smoke+by+Denis+Johnson&qid=1696979090&sr=8-1,Denis Johnson,Picador,"September 2, 2008",720.0,,3.3,61133
Everything On A Waffle,https://www.amazon.com/Everything-Waffle-Polly-Horvath/dp/0312380046/ref=sr_1_1?keywords=Everything+on+a+Waffle+by+Polly+Horvath&qid=1697006870&sr=8-1,Polly Horvath,Square Fish; First Edition,"Illustrated, April 15, 2008",176.0,10,2.8,99958
Everyday Ambassador: Make A Difference By Connecting In A Disconnected World,https://www.amazon.com/Everyday-Ambassador-Difference-Connecting-Disconnected/dp/1582705232/ref=sr_1_1?keywords=Everyday+Ambassador+by+Kate+Otto&qid=1697016451&sr=8-1,Kate Otto,Beyond Words,"May 26, 2015",224.0,,3.8,5135
"Last Shot: Mystery At The Final Four (The Sports Beat, 1)",https://www.amazon.com/Last-Shot-Mystery-Final-Sports/dp/0553494600/ref=sr_1_1?keywords=Last+Shot+by+John+Feinstein&qid=1696998770&sr=8-1,John Feinstein,Yearling; Later Printing; First Edition,"June 27, 2006",272.0,12,5.0,97042
Young Jane Young,https://www.amazon.com/Young-Jane-Novel-Gabrielle-Zevin/dp/1616208694/ref=sr_1_1?keywords=Young+Jane+Young+by+Gabrielle+Zevin&qid=1697027230&sr=8-1,Gabrielle Zevin,Algonquin Books; Reprint edition,"May 1, 2018",319.0,,1.5,48764
The Last Days Of Magic: A Novel,https://www.amazon.com/Last-Days-Magic-Novel/dp/0143110012/ref=sr_1_1?keywords=The+Last+Days+of+Magic+by+Mark+Tompkins&qid=1697481957&sr=8-1,Mark Tompkins,Penguin Books; Reprint edition,"March 7, 2017",400.0,,4.3,45937
The Divine Wind,https://www.amazon.com/Divine-Wind/dp/0734419317/ref=sr_1_1?keywords=The+Divine+Wind+by+Garry+Disher&qid=1697052678&sr=8-1,Garry Disher,Lothian Children's Books,"May 4, 2021",160.0,16,2.2,70166
Austerlitz (Modern Library (Paperback)),https://www.amazon.com/Austerlitz-Modern-Library-Paperback-Sebald/dp/0812982614/ref=sr_1_1?keywords=Austerlitz+by+W.+G.+Sebald&qid=1696989645&sr=8-1,W.G. Sebald,Modern Library; 10th Anniversary ed. edition,"Deckle Edge, December 6, 2011",320.0,,3.1,1036
The Nanny Diaries: A Novel,https://www.amazon.com/Nanny-Diaries-Novel-Emma-McLaughlin/dp/0312291639/ref=sr_1_1?crid=3GWJAMKP1RN71&keywords=the+nanny+diaries+nicola+kraus&qid=1682877731&s=books&sprefix=the+nanny+diaries_nicola+kraus%2Cstripbooks-intl-ship%2C555&sr=1-1,Emma Mclaughlin,St. Martin's Griffin; First Edition,"Illustrated, March 1, 2003",320.0,,4.0,82241
Broken For You,https://www.amazon.com/Broken-You-Stephanie-Kallos/dp/0802142109/ref=sr_1_1?keywords=Broken+for+You+by+Stephanie+Kallos&qid=1697482171&sr=8-1,Stephanie Kallos,Grove Press; First Edition,"September 9, 2004",400.0,,4.9,29192
The Street Sweeper,https://www.amazon.com/Street-Sweeper-Elliot-Perlman/dp/1594486190/ref=sr_1_1?keywords=The+Street+Sweeper+by+Elliot+Perlman&qid=1697064801&sr=8-1,Elliot Perlman,Riverhead Books; Reprint edition,"December 4, 2012",640.0,,3.9,72645
7 Habits Of Highly Effective People,https://www.amazon.com/Habits-Highly-Effective-People-Powerful/dp/1476740054/ref=sr_1_7?crid=N6142IQ3NZ2L&keywords=The+7+Habits+of+Highly+Effective+People+Stephen+R.+Covey&qid=1666839845&qu=eyJxc2MiOiIxLjY5IiwicXNhIjoiMC45NCIsInFzcCI6IjEuMDAifQ%3D%3D&sprefix=the+7+habits+of+highly%2Caps%2C460&sr=8-7,Stephen R. Covey,SIMON & SCHUSTER SOUND IDEAS; Reprinted Edition,"January 1, 1989",,,4.9,46757
The Wrath & The Dawn (The Wrath And The Dawn),https://www.amazon.com/Wrath-Dawn/dp/0147513855/ref=sr_1_1?keywords=The+Wrath+and+the+Dawn&qid=1679595200&s=books&sr=1-1,Renée Ahdieh,Penguin Books; Reprint edition,"April 5, 2016",432.0,12,2.7,45649
Смерть Чиновника И Другие Рассказы (Smert Chinovnika I Drugiye Rasskazy. The Death Of A Government Clerk And Other Stories) (Russian Edition),https://www.amazon.com/chinovnika-drugiye-rasskazy-Government-Stories-ebook/dp/B07H7JTLT8/ref=sr_1_5?crid=W7DFTFRF3Z76&keywords=The+Death+of+a+Government+Clerk+Anton+Chekhov&qid=1666681495&sprefix=the+death+of+a+government+clerk+ant%2Caps%2C579&sr=8-5,Антон Павлович Чехов,Ktoczyta.pl,"March 7, 2017",,,4.8,9559
How To Win Friends And Influence People In The Digital Age (Dale Carnegie Books),https://www.amazon.com/How-Friends-Influence-People-Digital/dp/1451612591/ref=sr_1_10?keywords=How+to+Win+Friends+and+Influence+People+by+Dale+Carnegie&qid=1697471081&sr=8-10,Dale Carnegie,Simon & Schuster; Reprint edition,"December 25, 2012",272.0,,3.5,72306
A Graveyard For Lunatics: Another Tale Of Two Cities,https://www.amazon.com/Graveyard-Lunatics-Another-Tale-Cities/dp/0380812002/ref=sr_1_1?crid=3E41KK6DQ67RC&keywords=A+Graveyard+for+Lunatics_Bradbury&qid=1681962264&s=instant-video&sprefix=a+graveyard+for+lunatics_%2Cinstant-video%2C700&sr=1-1,Ray Bradbury,William Morrow Paperbacks; First Edition,"June 26, 2001",320.0,,2.2,95338
The Milk Of Birds,https://www.amazon.com/Milk-Birds-Sylvia-Whitman/dp/1442446838/ref=sr_1_1?keywords=The+Milk+of+Birds+by+Sylvia+Whitman&qid=1696975517&sr=8-1,Sylvia Whitman,Atheneum Books for Young Readers; Reprint edition,"March 11, 2014",384.0,14,2.2,92877
"Mighty Be Our Powers: How Sisterhood, Prayer, And Sex Changed A Nation At War",https://www.amazon.com/Mighty-Be-Our-Powers-Sisterhood/dp/0984295194/ref=sr_1_1?keywords=Mighty+Be+Our+Powers+by+Leymah+Gbowee&qid=1696979180&sr=8-1,Leymah Gbowee,Beast Books; Illustrated edition,"Illustrated, March 26, 2013",272.0,10,4.1,41345
The Horse-Dealer'S Daughter,https://www.amazon.com/Horse-Dealers-Daughter-David-Herbert-Lawrence/dp/1981258094/ref=sr_1_1?keywords=The+Horse+Dealer%27s+Daughter+by+D.+H.+Lawrence&qid=1696963502&sr=8-1,David Herbert Lawrence,CreateSpace Independent Publishing Platform,"February 12, 2018",24.0,,2.9,75625
Proof Heaven,https://www.amazon.com/Proof-Heaven-Mary-Curran-Hackett/dp/0062079980/ref=sr_1_1?keywords=Proof+of+Heaven+by+Mary+Curran+Hackett&qid=1696998281&sr=8-1,Mary Curran Hackett,MorrowPb; Original edition,"October 13, 2011",336.0,,3.2,26320
Flying Home: And Other Stories,https://www.amazon.com/Flying-Home-Stories-Ralph-Ellison/dp/0679776613/ref=sr_1_1?keywords=Flying+Home+by+Ralph+Ellison&qid=1697005187&sr=8-1,Ralph Ellison,Vintage; 1st Vintage International ed edition,"January 12, 1998",240.0,,1.8,52780
Wizard Of The Crow,https://www.amazon.com/Wizard-Crow-Ngugi-wa-Thiongo/dp/1400033845/ref=sr_1_1?keywords=Wizard+of+the+Crow+by+Ng%C5%A9g%C4%A9+wa+Thiong%27o&qid=1697059793&sr=8-1,Ngugi Wa Thiong'O,Anchor; Reprint edition,"August 28, 2007",784.0,,4.7,93921
Until Friday Night (Field Party),https://www.amazon.com/Until-Friday-Night-Field-Party/dp/1481438840/ref=sr_1_1?crid=11OLDWT1CNOGL&keywords=Until+Friday+Night+by+Abbi+Glines&qid=1677835861&s=books&sprefix=until+friday+night+by+abbi+glines%2Cstripbooks-intl-ship%2C639&sr=1-1,Abbi Glines,Simon & Schuster Books for Young Readers; Reprint edition,"July 5, 2016",352.0,14,1.1,52857
The Shell Seekers,https://www.amazon.com/Shell-Seekers-Rosamunde-Pilcher/dp/1250063787/ref=sr_1_1?keywords=The+Shell+Seekers+by+Rosamunde+Pilcher&qid=1697020313&sr=8-1,Rosamunde Pilcher,St. Martin's Griffin; Reissue edition,"May 12, 2015",656.0,,1.1,80178
The Drover'S Wife,https://www.amazon.com/Drovers-Wife-Henry-Lawson/dp/1502334062/ref=sr_1_1?keywords=The+Drover%27s+Wife+by+Henry+Lawson&qid=1697006914&sr=8-1,Henry Lawson,CreateSpace Independent Publishing Platform,"September 10, 2014",28.0,,1.5,62056
Gateway To Freedom: The Hidden History Of The Underground Railroad,https://www.amazon.com/Gateway-Freedom-History-Underground-Railroad/dp/0393352196/ref=sr_1_1?keywords=Gateway+to+Freedom+by+Eric+Foner&qid=1697473241&sr=8-1,Eric Foner,W. W. Norton & Company; Reprint edition,"January 18, 2016",352.0,,2.4,30276
Illusions : The Adventures Of A Reluctant Messiah,https://www.amazon.com/Illusions-Adventures-Reluctant-Richard-Bach/dp/0099427869/ref=sr_1_1?keywords=Illusions+by+Richard+Bach&qid=1697058858&sr=8-1,Richard Bach,Arrow Books; Reprint edition,"January 1, 2001",144.0,,4.7,43070
Cryptonomicon,https://www.amazon.com/Cryptonomicon-Neal-Stephenson/dp/0380788624/ref=sr_1_1?keywords=Cryptonomicon+by+Neal+Stephenson&qid=1697021342&sr=8-1,Neal Stephenson,William Morrow Paperbacks,"May 3, 2000",928.0,,3.2,57772
The Harbinger: The Ancient Mystery That Holds The Secret Of America'S Future,https://www.amazon.com/Harbinger-Ancient-Mystery-Secret-Americas/dp/161638610X/ref=sr_1_1?keywords=The+Harbinger+by+Jonathan+Cahn&qid=1697061986&sr=8-1,Jonathan Cahn,Frontline,"January 3, 2012",272.0,,3.7,43416
The Twits,https://www.amazon.com/Twits-Roald-Dahl/dp/B0069WWAT2/ref=sr_1_1?keywords=The+Twits+by+Roald+Dahl&qid=1697001924&sr=8-1,Roald Dahl,Penguin Young Readers Group; Reprint edition,"August 16, 2007",112.0,6,2.4,47047
Troy,https://www.amazon.com/Troy-Adele-Geras/dp/B0032YD4KE/ref=sr_1_1?keywords=Troy+by+Ad%C3%A8le+Geras&qid=1697472708&sr=8-1,Adèle Geras,Clarion Books; Reprint edition,"June 6, 2017",368.0,14,3.6,30587
Among The Free (Shadow Children),https://www.amazon.com/Shadow-Children-Margaret-Peterson-Haddix/dp/0689857993/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1681688345&sr=1-1,Margaret Peterson Haddix,Simon & Schuster Books for Young Readers; Reprint edition,"July 24, 2007",224.0,8,1.8,76534
Bartholomew Fair,https://www.amazon.com/Bartholomew-Fair-Ben-Jonson/dp/1977965520/ref=sr_1_1?keywords=Bartholomew+Fair+by+Ben+Jonson&qid=1697044360&sr=8-1,Ben Jonson,CreateSpace Independent Publishing Platform,"October 4, 2017",90.0,,1.5,87260
One Flew Over The Cuckoo'S Nest: (Penguin Classics Deluxe Edition),https://www.amazon.com/One-Flew-Over-Cuckoos-Nest/dp/0451163966/ref=sr_1_1?crid=1I3V0B16PZGOK&keywords=One+Flew+Over+the+Cuckoo%27s+Nest+Ken+Kesey&qid=1666824911&qu=eyJxc2MiOiIxLjg0IiwicXNhIjoiMS4zMiIsInFzcCI6IjEuMDUifQ%3D%3D&sprefix=one+flew+over+the+cuckoo%27s+nest%2Caps%2C586&sr=8-1,"Ken Kesey, Joe Sacco, Robert Faggen",Penguin Classics; Deluxe ed. edition,"November 27, 2007",320.0,,3.4,9312
The Sleepwalkers: How Europe Went To War In 1914,https://www.amazon.com/Sleepwalkers-How-Europe-Went-1914/dp/0061146668/ref=sr_1_1?keywords=The+Sleepwalkers+by+Christopher+Clark&qid=1696975291&sr=8-1,Christopher Clark,Harper Perennial; Reprint edition,"March 18, 2014",736.0,,3.0,23848
