title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
The Appeal: A Novel,https://www.amazon.com/Appeal-Novel-John-Grisham/dp/0385515049/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=1678190744&sr=1-1,John Grisham,Anchor; Reprint edition,"November 18, 2008",496.0,,1.2,50354
The Bear And The Nightingale: A Novel (Winternight Trilogy),https://www.amazon.com/Bear-Nightingale-Novel-Winternight-Trilogy/dp/1101885955/ref=sr_1_1?crid=1XX54OD7LJP7B&keywords=The+Bear+and+the+Nightingale&qid=1678350933&s=books&sprefix=the+bear+and+the+nightingale%2Cstripbooks-intl-ship%2C289&sr=1-1,Katherine Arden,Del Rey; Reprint edition,"June 27, 2017",368.0,,4.9,94013
The Girl Who Loved Tom Gordon: A Novel,https://www.amazon.com/Girl-Who-Loved-Tom-Gordon/dp/1501157515/ref=sr_1_1?keywords=The+Girl+Who+Loved+Tom+Gordon+by+Stephen+King&qid=1697014583&sr=8-1,Stephen King,Gallery Books; Reprint edition,"May 15, 2018",272.0,,3.0,7466
The Woman Upstairs (Vintage Contemporaries),https://www.amazon.com/Woman-Upstairs-Vintage-Contemporaries/dp/0307743764/ref=sr_1_1?keywords=The+Woman+Upstairs+by+Claire+Messud&qid=1696986113&sr=8-1,Claire Messud,Vintage; Reprint edition,"February 4, 2014",320.0,,1.1,40756
Soldier'S Heart: Novel-Ties Study Guide,https://www.amazon.com/Soldiers-Heart-Novel-Ties-Study-Guide/dp/076753543X/ref=sr_1_1?keywords=Soldier%27s+Heart+by+Gary+Paulsen&qid=1697005241&sr=8-1,Gary Paulsen,Learning Links; Teachers Guide edition,"December 31, 2005",26.0,10,4.6,58259
[Debt Of Honor] [By: Clancy Tom],https://www.amazon.com/Debt-of-Honor-Tom-Clancy-audiobook/dp/B004JWM6B6/ref=sr_1_1?crid=1XPGY3N2XRZ0Z&keywords=Debt+of+Honor+Tom+Clancy&qid=1666807050&qu=eyJxc2MiOiIyLjM2IiwicXNhIjoiMS42MyIsInFzcCI6IjAuOTkifQ%3D%3D&sprefix=debt+of+honor+tom+clancy%2Caps%2C515&sr=8-1,Tom Clancytom Clancy,,,,,1.6,32410
My Grandfather Would Have Shot Me: A Black Woman Discovers Her Family'S Nazi Past,https://www.amazon.com/Grandfather-Would-Have-Shot-Discovers/dp/1615193081/ref=sr_1_1?keywords=My+Grandfather+Would+Have+Shot+Me+by+Jennifer+Teege&qid=1697057251&sr=8-1,"Jennifer Teege, Nikola Sellmair",The Experiment; Reprint edition,"April 5, 2016",240.0,,4.9,81641
"The Game Of Silence (Birchbark House, 2)",https://www.amazon.com/Game-Silence-Birchbark-House/dp/0064410293/ref=sr_1_1?keywords=The+Game+of+Silence+by+Louise+Erdrich&qid=1696974204&sr=8-1,Louise Erdrich,HarperCollins; Reprint edition,"Illustrated, June 13, 2006",288.0,8,1.9,82361
Principia Mathematica - Volume One,https://www.amazon.com/Principia-Mathematica-Alfred-North-Whitehead/dp/1603864377/ref=sr_1_1?crid=3VQDCMC91467X&keywords=Principia+Mathematica_Alfred+North+Whitehead&qid=1683015223&s=instant-video&sprefix=principia+mathematica_alfred+north+whiteh%2Cinstant-video%2C613&sr=1-1,Alfred North Whitehead,Rough Draft Printing,"October 26, 2011",680.0,,3.5,62551
Scent Of Apples: A Collection Of Stories (Classics Of Asian American Literature),https://www.amazon.com/Scent-Apples-Collection-Classics-Literature/dp/0295995114/ref=sr_1_1?keywords=Scent+of+Apples+by+Bienvenido+N.+Santos&qid=1697061449&sr=8-1,"Bienvenido N. Santos, Allan Punzalan Isaac",University of Washington Press; revised edition,"July 25, 2015",220.0,,4.4,91100
Death In The Andes: A Novel,https://www.amazon.com/Death-Andes-Mario-Vargas-Llosa/dp/0312427255/ref=sr_1_1?keywords=Death+In+The+Andes+by+Mario+Vargas+Llosa&qid=1696983534&sr=8-1,Mario Vargas Llosa,Picador; First Edition,"October 2, 2007",276.0,,1.3,69478
7 Habits Of Highly Effective People,https://www.amazon.com/Habits-Highly-Effective-People-Powerful/dp/1476740054/ref=sr_1_7?crid=N6142IQ3NZ2L&keywords=The+7+Habits+of+Highly+Effective+People+Stephen+R.+Covey&qid=1666839845&qu=eyJxc2MiOiIxLjY5IiwicXNhIjoiMC45NCIsInFzcCI6IjEuMDAifQ%3D%3D&sprefix=the+7+habits+of+highly%2Caps%2C460&sr=8-7,Stephen R. Covey,SIMON & SCHUSTER SOUND IDEAS; Reprinted Edition,"January 1, 1989",,,1.9,94390
The Summer Prince,https://www.amazon.com/Summer-Prince-Alaya-Dawn-Johnson/dp/0545417805/ref=sr_1_1?keywords=The+Summer+Prince+by+Alaya+Dawn+Johnson&qid=1696988879&sr=8-1,Alaya Dawn Johnson,Arthur A. Levine Books; Reissue edition,"July 29, 2014",304.0,14,1.7,83786
Men Without Women: New Print 2023 The Experiences Of Men Dealing With Various Challenges And Relationships,https://www.amazon.com/Men-Without-Women-Another-Elephants-ebook/dp/B0BRCNTBYY/ref=sr_1_2?crid=7TNJGF5SA3HM&keywords=Ten+Indians_Hemingway&qid=1682282334&s=digital-text&sprefix=ten+indians_hemingway%2Cdigital-text%2C464&sr=1-2,Ernest Hemingway,Independently published,"September 6, 2023",116.0,,3.5,78528
"Life, Animated: A Story Of Sidekicks, Heroes, And Autism (Abc)",https://www.amazon.com/Life-Animated-Sidekicks-Heroes-Autism/dp/1484741234/ref=sr_1_1?keywords=Life%2C+Animated+by+Ron+Suskind&qid=1697025750&sr=8-1,Ron Suskind,Hyperion Avenue; Reprint edition,"July 12, 2016",384.0,,1.8,3978
The Auschwitz Escape: A Novel (A World War 2 Historical Fiction Military Thriller Inspired By True Events),https://www.amazon.com/Auschwitz-Escape-Joel-C-Rosenberg/dp/141433625X/ref=sr_1_1?keywords=The+Auschwitz+Escape+by+Joel+C.+Rosenberg&qid=1696982069&sr=8-1,Joel C. Rosenberg,Tyndale House Publishers; Standard Edition,"October 1, 2014",480.0,,1.6,18780
The Dante Club: A Novel,https://www.amazon.com/Dante-Club-Novel-Matthew-Pearl/dp/034549038X/ref=sr_1_1?keywords=The+Dante+Club+by+Matthew+Pearl&qid=1696999086&sr=8-1,Matthew Pearl,Random House Trade Paperbacks; Reprint edition,"February 10, 2004",400.0,,2.9,98600
The New Kids: Big Dreams And Brave Journeys At A High School For Immigrant Teens,https://www.amazon.com/New-Kids-Dreams-Journeys-Immigrant/dp/1439163308/ref=sr_1_1?keywords=The+New+Kids+by+Brooke+Hauser&qid=1697016084&sr=8-1,Brooke Hauser,Atria; Reprint edition,"May 1, 2012",336.0,,1.2,44639
The Eagle Has Landed,https://www.amazon.com/Eagle-Has-Landed-Jack-Higgins/dp/1405917520/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1678170724&sr=1-1,Jack Higgins,Penguin,"October 24, 2013",496.0,,2.3,14674
Sickened: The True Story Of A Lost Childhood,https://www.amazon.com/Sickened-True-Story-Lost-Childhood/dp/0553381970/ref=sr_1_1?crid=O8RLFET4SSYL&keywords=Sickened_Gregory&qid=1682257989&s=instant-video&sprefix=sickened_gregory%2Cinstant-video%2C312&sr=1-1,Julie Gregory,Bantam; NO-VALUE edition,"September 28, 2004",264.0,,3.0,61324
In Search Of The Promised Land: A Slave Family In The Old South (New Narratives In American History),https://www.amazon.com/Search-Promised-Land-Narratives-American/dp/0195160886/ref=sr_1_1?crid=1ELMGPRF6O8LL&keywords=in+search+of+the+promised+land+john+hope+franklin&qid=1682062089&s=instant-video&sprefix=in+search+of+the+promised+land_j%2Cinstant-video%2C683&sr=1-1,John Hope Franklin,Oxford University Press; 1st edition,"February 23, 2006",286.0,,1.7,25264
Some Boys,https://www.amazon.com/Some-Boys-Patty-Blount/dp/1402298560/ref=sr_1_1?keywords=Some+Boys+by+Patty+Blount&qid=1696977228&sr=8-1,Patty Blount,Sourcebooks Fire,"August 5, 2014",352.0,14,3.2,71962
Frog Music,https://www.amazon.com/Frog-Music-Emma-Donoghue/dp/0316324671/ref=sr_1_1?keywords=Frog+Music+by+Emma+Donoghue&qid=1696975725&sr=8-1,Emma Donoghue,Back Bay Books; Reprint edition,"February 24, 2015",433.0,,3.0,937
The Man Who Lived Underground: A Novel,https://www.amazon.com/Man-Who-Lived-Underground-Novel/dp/0062971484/ref=sr_1_1?keywords=The+Man+Who+Lived+Underground+by+Richard+Wright&qid=1697061892&sr=8-1,Richard Wright,Harper Perennial Modern Classics,"November 8, 2022",240.0,,4.9,43967
Sons And Daughters Of Ease And Plenty: A Novel,https://www.amazon.com/Sons-Daughters-Ease-Plenty-Novel/dp/1594634890/ref=sr_1_1?keywords=Sons+and+Daughters+of+Ease+and+Plenty+by+Ramona+Ausubel&qid=1697032566&sr=8-1,Ramona Ausubel,Riverhead Books; Reprint edition,"June 13, 2017",336.0,,4.0,40434
Seveneves,https://www.amazon.com/Seveneves-Neal-Stephenson/dp/0062334514/ref=sr_1_1?keywords=Seveneves&qid=1685254357&s=books&sr=1-1,Neal Stephenson,William Morrow Paperbacks; Reprint edition,"Illustrated, May 17, 2016",880.0,,2.1,34058
The Landry News,https://www.amazon.com/Landry-News-Andrew-Clements/dp/0689828683/ref=sr_1_1?keywords=The+Landry+News+by+Andrew+Clements&qid=1697042106&sr=8-1,"Andrew Clements, Brian Selznick",Atheneum Books for Young Readers; Reprint edition,"September 1, 2000",144.0,7,1.1,70949
The Stranger,https://www.amazon.com/Stranger-Albert-Camus/dp/0679720200/ref=sr_1_1?keywords=The+Stranger+by+Albert+Camus&qid=1697471327&sr=8-1,Albert Camus,Vintage,"March 13, 1989",123.0,,3.1,92516
Bitterblue (Graceling Realm),https://www.amazon.com/Bitterblue-Graceling-Kristin-Cashore/dp/0142426016/ref=sr_1_1?keywords=Bitterblue+by+Kristin+Cashore&qid=1696997573&sr=8-1,Kristin Cashore,Penguin Books; Reprint edition,"September 17, 2013",608.0,14,3.7,35317
"Stupid Fast (Felton Reinstein Trilogy, 1)",https://www.amazon.com/Stupid-Fast-Felton-Reinstein-trilogy/dp/1402256302/ref=sr_1_1?keywords=Stupid+Fast+by+Geoff+Herbach&qid=1697016690&sr=8-1,Geoff Herbach,Sourcebooks Fire; 0 edition,"June 1, 2011",320.0,12,2.7,52746
Dancing Wu Li Masters: An Overview Of The New Physics,https://www.amazon.com/Dancing-Wu-Li-Masters-Overview/dp/0060959681/ref=sr_1_1?keywords=Dancing+Wu+Li+Masters+by+Gary+Zukav&qid=1697048752&sr=8-1,Gary Zukav,HarperOne; Later Printing Used edition,"October 27, 2009",416.0,,2.3,42146
The Art Of Happiness At Work,https://www.amazon.com/Art-Happiness-at-Work/dp/1594480540/ref=sr_1_2?crid=3RF2I06W9M7CJ&keywords=the+art+of+happiness+howard+c.+cutler&qid=1682979839&s=instant-video&sprefix=the+art+of+happiness_howard+c.+cu%2Cinstant-video%2C614&sr=1-2,Dalai Lama,Riverhead Books; Reprint edition,"September 7, 2004",224.0,,1.6,51693
Scarlet,https://www.amazon.com/Scarlet-C-Gaughen/dp/0802734243/ref=sr_1_1?keywords=Scarlet+by+A.+C.+Gaughen&qid=1697016254&sr=8-1,A. C. Gaughen,Bloomsbury Press; Reprint edition,"February 26, 2013",304.0,12,2.1,65136
Emperor Of The Air,https://www.amazon.com/Emperor-Air-Ethan-Canin/dp/0618004149/ref=sr_1_1?keywords=Emperor+of+the+Air+by+Ethan+Canin&qid=1697003982&sr=8-1,Ethan Canin,Mariner Books; First Edition,"September 1, 1999",192.0,,2.8,78374
The Autobiography Of Benjamin Franklin: A Benjamin Franklin Autobiography Classics (The Original 1791 Edition),https://www.amazon.com/Autobiography-Benjamin-Franklin-Classics-Original/dp/B09SXJVXX8/ref=sr_1_9?keywords=Autobiography+of+Benjamin+Franklin+by+Benjamin+Franklin&qid=1697035555&sr=8-9,Benjamin Franklin,Independently published,"February 19, 2022",135.0,,2.9,60058
"Cirque Du Freak (Set Of 3 Books) A Living Nightmare,The Vampire Assistant, Vampire Mountain",https://www.amazon.com/Cirque-Nightmare-Vampire-Assistant-Mountain/dp/B004SS42HC/ref=sr_1_11?keywords=A+Living+Nightmare+by+Darren+Shan&qid=1697012714&sr=8-11,Darren Shan,,,0.0,,3.6,32428
One Hundred Years Of Solitude: Awarded The Premio Romulo Gallegos 1972 (Penguin Modern Classics),https://www.amazon.com/Hundred-Solitude-Gabriel-Garcia-Marquez/dp/038001503X/ref=sr_1_5?keywords=One+Hundred+Years+of+Solitude+by+Gabriel+Garc%C3%ADa+M%C3%A1rquez&qid=1697470721&sr=8-5,Gabriel Garcia Marquez,Penguin Classics; New ed. edition,"August 31, 2000",432.0,,4.3,58710
Moonwalking With Einstein: The Art And Science Of Remembering Everything,https://www.amazon.com/Moonwalking-Einstein-Science-Remembering-Everything/dp/0143120530/ref=sr_1_1?keywords=Moonwalking+with+Einstein+by+Joshua+Foer&qid=1697004709&sr=8-1,Joshua Foer,Penguin Books; Reprint edition,"February 28, 2012",307.0,18,4.1,34897
Heroes,https://www.amazon.com/Heroes-Robert-Cormier/dp/0440227690/ref=sr_1_1?keywords=Heroes+by+Robert+Cormier&qid=1697048100&sr=8-1,Robert Cormier Robert Cormier,Penguin Books Ltd; Reprint edition,"January 1, 1999",,,1.7,85194
Chanda'S Secrets,https://www.amazon.com/Chandas-Secrets-Allan-Stratton/dp/1550378341/ref=sr_1_1?keywords=Chanda%27s+Secrets+by+Allan+Stratton&qid=1697027094&sr=8-1,Allan Stratton,Annick Press; Illustrated edition,"February 1, 2004",200.0,15,3.6,55795
The Betrayal: A Novel,https://www.amazon.com/Betrayal-Novel-Helen-Dunmore/dp/0802170889/ref=sr_1_1?keywords=The+Betrayal+by+Helen+Dunmore&qid=1697001339&sr=8-1,Helen Dunmore,"Grove Press, Black Cat","September 6, 2011",331.0,,4.9,3945
The Imperfectionists: A Novel (Random House Reader'S Circle),https://www.amazon.com/Imperfectionists-Novel-Random-Readers-Circle/dp/0385343671/ref=sr_1_1?keywords=The+Imperfectionists+by+Tom+Rachman&qid=1696979917&sr=8-1,Tom Rachman,Dial Press Trade Paperback; First Edition,"January 4, 2011",304.0,,1.8,99294
Der Gesang Des Meeres. Beach Music.,https://www.amazon.com/Gesang-Meeres-Beach-Music/dp/340412801X/ref=sr_1_7?crid=ZIOR2BVH5TM9&keywords=Beach+Music+Pat+Conroy&qid=1666818356&qu=eyJxc2MiOiIyLjMzIiwicXNhIjoiMS44OSIsInFzcCI6IjEuOTkifQ%3D%3D&sprefix=beach+music+pat+conroy%2Caps%2C417&sr=8-7,Pat Conroy,Lübbe,"April 1, 1998",894.0,,4.7,97331
The Dream Thieves (Raven Cycle),https://www.amazon.com/Dream-Thieves-Raven-Cycle/dp/054542495X/ref=sr_1_1?keywords=The+Dream+Thieves+by+Maggie+Stiefvater&qid=1696986315&sr=8-1,Maggie Stiefvater,Scholastic Paperbacks; Reprint edition,"September 30, 2014",448.0,14,3.7,55531
The Great Gilly Hopkins,https://www.amazon.com/Great-Gilly-Hopkins-Katherine-Paterson/dp/0064402010/ref=sr_1_1?keywords=The+Great+Gilly+Hopkins+by+Katherine+Paterson&qid=1697028842&sr=8-1,Katherine Paterson,HarperCollins,"June 17, 1987",160.0,9,4.2,3065
United: Thoughts On Finding Common Ground And Advancing The Common Good,https://www.amazon.com/United-Cory-Booker-audiobook/dp/B0182S2CD4/ref=sr_1_1?crid=2HRNTFEG1I7ZB&keywords=United+Cory+Booker&qid=1666801199&qu=eyJxc2MiOiIxLjQ2IiwicXNhIjoiMS4yOCIsInFzcCI6IjEuNTUifQ%3D%3D&sprefix=united+cory+booker%2Caps%2C358&sr=8-1,Cory Booker,Ballantine Books; Reprint edition,"January 3, 2017",240.0,,3.1,11142
The Diligent: A Voyage Through The Worlds Of The Slave Trade,https://www.amazon.com/Diligent-Voyage-Through-Worlds-Slave/dp/0465028721/ref=sr_1_1?keywords=The+Diligent+by+Robert+W.+Harms&qid=1697056001&sr=8-1,Robert Harms,Basic Books; Reprint edition,"December 21, 2002",496.0,,1.4,5930
The Colour Of Law (A. Scott Fenney),https://www.amazon.com/Color-Law-Novel-Mark-Gimenez/dp/0307275000/ref=sr_1_1?keywords=The+Color+of+Law+by+Mark+Gimenez&qid=1697001576&sr=8-1,Mark Gimenez,Sphere,"International Edition, February 28, 2013",416.0,,4.7,48585
If The Oceans Were Ink: An Unlikely Friendship And A Journey To The Heart Of The Quran,https://www.amazon.com/If-Oceans-Were-Ink-Friendship/dp/0805098194/ref=sr_1_1?keywords=If+the+Oceans+Were+Ink+by+Carla+Power&qid=1697048635&sr=8-1,Carla Power,Holt Paperbacks; First Edition,"April 7, 2015",352.0,,2.0,26992
Hawaii,https://www.amazon.com/Hawaii-James-Michener/dp/0375760377/ref=sr_1_1?keywords=Hawaii+by+James+A.+Michener&qid=1697051342&sr=8-1,James A. Michener,Dial Press Trade Paperback; Reprint edition,"July 9, 2002",937.0,,1.9,32170
"The Heart Of Betrayal: The Remnant Chronicles, Book Two (The Remnant Chronicles, 2)",https://www.amazon.com/HEART-BETRAYAL-Remnant-Chronicles-Pearson/dp/1250080029/ref=sr_1_1?keywords=The+Heart+of+Betrayal+by+Mary+E.+Pearson&qid=1696963356&sr=8-1,Mary E. Pearson,Square Fish; Reprint edition,"August 2, 2016",496.0,14,3.4,83683
"God'S Hotel: A Doctor, A Hospital, And A Pilgrimage To The Heart Of Medicine",https://www.amazon.com/Gods-Hotel-Hospital-Pilgrimage-Medicine/dp/1594486549/ref=sr_1_1?keywords=God%27s+Hotel+by+Victoria+Sweet&qid=1697054138&sr=8-1,Victoria Sweet,Riverhead Books; Reprint edition,"April 2, 2013",432.0,,4.4,24013
Mila 18,https://www.amazon.com/Mila-18-Leon-Uris/dp/B0B8KS9YS4/ref=sr_1_1?keywords=Mila+18+by+Leon+Uris&qid=1697022559&sr=8-1,Leon Uris,Blackstone Publishing,"Unabridged, March 28, 2023",560.0,,1.5,17512
No Stone Unturned: The True Story Of The World'S Premier Forensic Investigators,https://www.amazon.com/No-Stone-Unturned-Forensic-Investigators/dp/1948239523/ref=sr_1_1?keywords=No+Stone+Unturned+by+Steve+Jackson&qid=1697054216&sr=8-1,Steve Jackson,WildBlue Press,"November 20, 2019",480.0,,3.3,10726
Dope Sick,https://www.amazon.com/Dope-Sick-Walter-Dean-Myers/dp/0061214795/ref=sr_1_1?keywords=Dope+Sick+by+Walter+Dean+Myers&qid=1697056394&sr=8-1,Walter Dean Myers,Amistad Books for Young Readers; Reprint edition,"February 2, 2010",208.0,14,4.1,46743
The Organic Machine: The Remaking Of The Columbia River (Hill And Wang Critical Issues),https://www.amazon.com/Organic-Machine-Remaking-Columbia-Critical/dp/0809015838/ref=sr_1_1?keywords=The+Organic+Machine+by+Richard+White&qid=1696988182&sr=8-1,Richard White,Hill and Wang; First Thus Used edition,"January 31, 1996",144.0,,3.0,22284
Blood In The Water: The Attica Prison Uprising Of 1971 And Its Legacy,https://www.amazon.com/Blood-Water-Attica-Prison-Uprising/dp/1400078245/ref=sr_1_1?keywords=Blood+in+the+Water+by+Heather+Ann+Thompson&qid=1697481991&sr=8-1,Heather Ann Thompson,Vintage; Reprint edition,"Illustrated, August 22, 2017",752.0,,1.2,65639
The Bonesetter'S Daughter: A Novel (Ballantine Reader'S Circle),https://www.amazon.com/Bonesetters-Daughter-Ballantine-Readers-Circle/dp/0345457374/ref=sr_1_1?keywords=The+Bonesetter%27s+Daughter+by+Amy+Tan&qid=1697044311&sr=8-1,Amy Tan,Ballantine Books; Reprint edition,"February 4, 2003",400.0,,4.8,38095
Killer Of Enemies (Killer Of Enemies #1),https://www.amazon.com/Killer-Enemies-Joseph-Bruchac/dp/1620142767/ref=sr_1_1?keywords=Killer+of+Enemies+by+Joseph+Bruchac&qid=1696973555&sr=8-1,Joseph Bruchac,Lee & Low Books; Reprint edition,"September 30, 2013",361.0,13,2.9,72538
Jacques The Fatalist And His Master (Penguin Classics),https://www.amazon.com/Jacques-Fatalist-Master-Penguin-Classics/dp/0140444726/ref=sr_1_1?keywords=Jacques+the+Fatalist+and+His+Master+by+Denis+Diderot&qid=1697021043&sr=8-1,"Denis Diderot, Martin Hall",Penguin Classics,"May 6, 1986",261.0,18,3.3,51413
On Golden Pond. (Acting Edition For Theater Productions),https://www.amazon.com/Golden-Pond-Ernest-Thompson/dp/0451134540/ref=sr_1_1?keywords=On+Golden+Pond+by+Ernest+Thompson&qid=1697051983&sr=8-1,Ernest Thompson,"Dramatists Play Service, Inc.","January 1, 1998",72.0,,1.7,45850
"The Last Mile (Memory Man Series, 2)",https://www.amazon.com/Last-Mile-Memory-Man/dp/1455586463/ref=sr_1_1?keywords=The+Last+Mile+by+David+Baldacci&qid=1696985802&sr=8-1,David Baldacci,Grand Central Publishing; Reprint edition,"September 13, 2016",464.0,,3.9,33209
Hedda Gabler,https://www.amazon.com/Hedda-Gabler-Henrik-Ibsen/dp/1495220966/ref=sr_1_4?keywords=Hedda+Gabler+by+Henrik+Ibsen&qid=1697000312&sr=8-4,"Henrik Ibsen, William Archer",CreateSpace Independent Publishing Platform,"January 16, 2014",144.0,,3.6,45382
Boot Camp,https://www.amazon.com/Boot-Camp-Todd-Strasser/dp/1442433582/ref=sr_1_1?keywords=Boot+Camp+by+Todd+Strasser&qid=1696988443&sr=8-1,Todd Strasser,S&S Books for Young Readers; Reprint edition,"March 6, 2012",272.0,12,1.6,15808
Stand Up That Mountain: The Battle To Save One Small Community In The Wilderness Along The Appalachian Trail,https://www.amazon.com/Stand-That-Mountain-Wilderness-Appalachian/dp/1451682646/ref=sr_1_1?keywords=Stand+Up+That+Mountain+by+Jay+Erskine+Leutze&qid=1697044825&sr=8-1,Jay Erskine Leutze,Scribner; Reprint edition,"July 30, 2013",400.0,,2.5,61486
Star Of The Sea,https://www.amazon.com/Star-Sea-Joseph-OConnor/dp/0156029669/ref=sr_1_1?keywords=Star+of+the+Sea+by+Joseph+O%27Connor&qid=1696960324&sr=8-1,Joseph O'Connor,Harper Paperbacks,"March 8, 2004",432.0,14,2.2,70230
The Concept Of Law (Clarendon Law Series),https://www.amazon.com/Concept-Law-Clarendon/dp/0198761236/ref=sr_1_1?keywords=The+Concept+of+Law+by+H.+L.+A.+Hart&qid=1696986642&sr=8-1,"H. L. A. Hart, Penelope Bulloch",Oxford University Press; 2nd edition,"June 26, 1997",315.0,,4.9,86848
The Story Of B (Ishmael Series),https://www.amazon.com/Story-B-Ishmael-Daniel-Quinn/dp/0553379011/ref=sr_1_1?keywords=The+Story+of+B+by+Daniel+Quinn&qid=1697049002&sr=8-1,Daniel Quinn,Bantam,"December 1, 1997",352.0,,4.2,24397
Witch Child,https://www.amazon.com/Witch-Child-Celia-Rees/dp/0763642282/ref=sr_1_1?keywords=Witch+Child+by+Celia+Rees&qid=1697005930&sr=8-1,Celia Rees,Candlewick; Reprint edition,"May 12, 2009",288.0,12,3.0,49188
A Month In The Country (New York Review Books Classics),https://www.amazon.com/Month-Country-Review-Books-Classics/dp/0940322471/ref=sr_1_1?keywords=A+Month+in+the+Country+by+J.+L.+Carr&qid=1697050953&sr=8-1,J.L. Carr,NYRB Classics; Presumed to be 1st as edition is unstated,"Day to Day Calendar, October 31, 2000",135.0,,2.6,6404
Third And Indiana: A Novel,https://www.amazon.com/Third-Indiana-Novel-Steve-Lopez/dp/0140239456/ref=sr_1_1?keywords=Third+and+Indiana+by+Steve+Lopez&qid=1696978699&sr=8-1,Steve Lopez,Penguin Books; Reprint edition,"October 1, 1995",320.0,,3.0,76750
